row_id,subscription_id,user_id,subscription_type,start_date,end_date,created_at
27b446fa-874c-4714-983d-6fd465204579,2964,2871,Family,16/11/2020,14/02/2021,19:24.9
abc88def-52d3-42fc-8f74-328fe52725c7,2965,10097,Student,19/04/2021,18/07/2021,16:52.0
81c81237-913d-4ea7-bfb3-4bb2737030fa,2966,3157,Family,27/06/2021,24/12/2021,29:34.7
193395fc-a184-4740-8760-b950352625c1,2967,60,Premium,28/01/2021,27/02/2021,28:17.5
9e688811-8432-4ff6-882d-e35ca6844f17,2970,3672,Premium,21/01/2022,20/02/2022,40:49.4
19b51d3c-9790-49ca-a0bb-1d135c467576,2971,4054,Family,30/08/2019,29/08/2020,33:07.0
e7cf5c13-9016-4783-9dc1-d08562d85d09,2972,765,Student,10/11/2023,08/05/2024,56:04.8
124c42e8-4b69-4b6d-b09b-5d90a8b6015a,2973,2086,Family,24/09/2024,23/12/2024,24:08.3
5ff07493-9068-49e8-b6a2-e2bd314f5782,2974,5813,Student,16/08/2021,12/02/2022,09:54.8
591e4d04-bcd1-4a66-9b8f-6dca6a303fac,2977,3924,Student,30/10/2021,28/04/2022,40:06.6
89dedba8-4d40-4b17-971b-25dd24d26165,2978,7111,Family,17/01/2021,17/04/2021,08:16.2
b0d8e077-5e4e-4777-beb7-a0dec44ab141,2979,894,Student,08/09/2022,07/12/2022,39:52.6
2faac4c4-ad8a-4970-945c-266506a00e7b,2980,2788,Premium,21/06/2024,21/07/2024,57:31.5
613c9fc6-3fbc-4493-bca6-e8f4681ae087,2981,4395,Premium,05/04/2023,04/04/2024,39:53.4
a72a0121-e87c-4bcd-ace6-664009771719,2982,9061,Student,16/12/2024,16/12/2025,46:40.3
f61bea18-4fb0-4fc6-bde6-2605251ba422,2983,8071,Premium,20/11/2024,20/12/2024,53:17.2
e84a393a-1dec-4311-aae1-25909b6ff280,2984,3292,Student,19/06/2023,17/09/2023,21:11.0
ba3827f0-02d4-4cb3-8769-5963acffe1e4,2985,1114,Premium,21/05/2022,21/05/2023,49:17.5
35e7ac37-fa40-4fc3-ab9f-236ab8b5ae85,2987,4708,Family,11/07/2020,11/07/2021,31:01.4
b58f7bfc-ab33-4854-9832-99e3e617177a,2988,497,Student,20/01/2020,19/01/2021,51:25.7
c8f12b44-6357-4de1-b2c2-aa40e54f49ba,2989,6955,Student,03/09/2021,03/09/2022,24:06.6
095766c5-f023-48ff-ba53-99fc4ccedcd0,2990,2914,Student,16/11/2024,15/05/2025,49:07.6
0e57e04c-94db-4334-a107-6e5f19f83784,2991,950,Premium,29/05/2021,28/06/2021,15:01.8
d5fef158-cf08-4c48-a293-1b7398d785bb,2992,3010,Student,02/05/2022,01/06/2022,20:27.0
dbab6b44-0e9c-4542-88ff-1a56ebd77656,2993,5687,Family,24/12/2024,24/12/2025,33:23.5
51ce3f0f-1297-443d-a975-40c6a2298787,2994,2211,Student,10/03/2022,09/04/2022,37:30.7
1032f7c1-5b1e-4c32-acd7-35578e0d0e34,2995,9090,Student,31/01/2023,30/07/2023,32:43.4
ecc4cf7b-1246-4aaf-8af3-cd6d59e70b87,2996,566,Student,31/01/2022,30/07/2022,40:08.1
9aa56aec-5a66-4faa-859c-e545b31661bd,2997,9958,Premium,28/10/2024,28/10/2025,01:36.4
4f487616-ad0f-4109-b74a-a2886cfdff70,2998,10172,Student,14/02/2021,14/02/2022,38:03.5
3e5ed2d0-bb05-4bbe-9bc6-e7d7e001a0a5,2999,8045,Student,13/04/2021,10/10/2021,10:55.0
6fef70aa-3a56-44eb-8645-a9a1389431ef,3000,7803,Student,29/04/2020,29/04/2021,06:21.3
cab1ecd4-15c9-4302-acea-31bf7bdd59da,3001,1085,Family,21/05/2022,19/08/2022,09:24.1
74b8c133-aa60-4d4b-acd1-45c89d743962,3002,4358,Student,25/07/2023,21/01/2024,17:42.7
fe1aa381-825c-4439-89d6-c51258f7a99e,3003,2740,Family,19/08/2022,15/02/2023,23:50.7
91c8f6cd-aeaa-4d17-8285-96e81cc52b6a,3005,807,Premium,31/05/2025,30/06/2025,39:55.0
96dfaf55-7d84-4a58-9527-b92f0800009a,3006,630,Family,28/02/2025,28/02/2026,03:09.3
64226895-7010-481d-b1f4-e0fa5068887c,3007,6903,Premium,09/11/2024,09/11/2025,40:49.4
21982000-0f68-46f2-a405-3f1c7ed5444c,3009,7429,Premium,11/01/2024,09/07/2024,15:31.9
56fa585a-bc2b-460f-9f1f-a1e89d156941,3010,8321,Family,25/04/2020,22/10/2020,56:55.1
5cc4310c-b5bc-42ff-b452-af3dc31c820c,3011,163,Student,03/11/2024,03/11/2025,00:33.5
b3dfd207-1f06-4baa-973c-54b342774915,3012,9250,Student,22/06/2021,20/09/2021,49:49.7
66d41569-df25-4ee1-9108-86b8cd4dcc74,3013,5268,Family,28/07/2023,27/08/2023,07:00.2
395aa39b-40d0-4aff-be83-f5a9ec0bd5b9,3014,9899,Premium,28/02/2025,29/05/2025,59:56.5
d1087580-b682-46bd-be27-c818814b69ad,3015,3594,Premium,22/09/2020,21/12/2020,27:47.7
ae441fce-d798-43b5-992b-24cc5397e80e,3016,5194,Student,22/06/2020,22/06/2021,51:12.1
2c0f7403-4121-49c1-b0af-041e6de3f774,3017,3848,Student,29/03/2025,25/09/2025,20:46.1
85627d10-34a5-40b8-b4a7-2f2f32d39b79,3018,6761,Student,28/01/2023,27/07/2023,05:25.8
b28d211b-e93f-4368-89ed-fac9ad65c731,3019,5665,Family,18/08/2023,14/02/2024,33:30.9
a7ac7ddd-173b-454d-be25-a5e8d19b981f,3020,3497,Family,14/10/2023,12/01/2024,28:22.7
cfb7afb3-107c-4002-bef4-b0dbe968c3f2,3021,2235,Student,16/02/2023,16/02/2024,42:04.8
33b2c4ba-2f2e-4357-af5b-a66f128a84ce,3022,8690,Student,22/05/2020,20/08/2020,14:58.1
304881ad-9322-4da7-9cb0-37aad0cf1b64,3023,8768,Family,20/10/2024,18/01/2025,18:21.1
4f501bb8-d418-41e9-ad46-7974832dc2b7,3024,6203,Student,29/12/2020,27/06/2021,59:18.6
1b8a9e8f-a7e4-46fb-b40c-07b594f39809,3025,6751,Family,21/05/2021,21/05/2022,18:32.0
ddd1609a-3afb-4800-9ca2-30814e113543,3026,9768,Premium,17/04/2021,14/10/2021,15:25.9
23d81994-cb0c-4963-860d-67d3eb8d3395,3027,5587,Student,20/07/2023,19/08/2023,10:00.7
1412fe94-a893-4f11-aa8a-dcdc8777f499,3028,4734,Student,24/04/2022,24/04/2023,25:52.5
1119fcfc-39b1-4dfa-8161-0204ef01a862,3029,9709,Student,13/03/2021,09/09/2021,23:07.8
a58d41c2-46a4-40f2-9b87-ce70582644e0,3030,3230,Premium,26/09/2024,26/09/2025,55:22.4
552e86d0-6af5-4872-a2b5-215190032f39,3031,6768,Student,20/04/2025,20/04/2026,39:20.7
776228c0-a228-45ae-8eea-9e383d10e28a,3032,4323,Student,07/04/2025,04/10/2025,49:24.7
e3784e06-cd28-4ddc-b87a-25804562a16d,3033,5347,Premium,12/04/2020,12/05/2020,55:31.2
a48e633d-8790-4611-8f1b-7de28f267bb7,3034,6117,Family,17/04/2024,17/04/2025,24:40.8
2dcd94fe-96cb-438f-9941-67bcb06248c9,3035,3699,Premium,27/02/2024,28/03/2024,09:07.9
e8eac7c8-b07f-4a6e-ab3e-4549031f769b,3036,904,Premium,14/01/2025,13/02/2025,45:34.0
58a27e1b-d90c-4eaf-835e-c4d32d1a9a8b,3037,4819,Premium,15/05/2020,14/06/2020,27:13.5
417f33e6-81cd-4b39-a771-375ea2ed135d,3038,10389,Student,30/06/2024,30/07/2024,16:02.6
da9be371-2570-474d-9ea9-80e0152767d8,3039,4137,Student,11/01/2024,10/04/2024,50:56.8
289c3e05-d1ec-4180-a5ce-c1178b1fa752,3040,5353,Family,09/10/2023,08/11/2023,27:56.6
63744b95-85a6-4be1-91e0-95c173e78571,3041,7662,Premium,17/05/2025,15/08/2025,28:24.7
30666e62-1782-4573-af04-4f3d371bf9eb,3042,2283,Premium,17/11/2020,17/12/2020,44:56.3
e3af5d8d-21ac-447e-a81d-ad15c9c56427,3044,6471,Student,12/07/2024,08/01/2025,09:40.8
e0a15cc1-5a10-4f49-ba12-446032d1bea2,3045,3399,Family,24/06/2022,24/07/2022,21:25.7
af43bd33-7c65-4033-aca4-03030dcb840d,3046,5658,Family,23/04/2021,22/07/2021,50:07.3
10c3cb6c-a1ad-49cf-aaca-39b6ca0ceddb,3047,547,Student,17/05/2021,13/11/2021,27:37.0
52904d39-469c-4cb5-b13b-1b99f2e5beae,3048,5616,Premium,14/06/2023,13/06/2024,07:00.4
d93bdb49-55ab-40a0-99c8-0f29177a675b,3049,3138,Family,09/08/2024,05/02/2025,24:50.3
45171b24-c621-467a-a436-d3ebb14d0642,3050,5476,Premium,12/09/2023,11/12/2023,16:31.9
d658bdab-1e5c-479e-b2c6-0ac0e0ec60bb,3051,299,Student,30/05/2021,30/05/2022,23:54.1
ce8ced0f-b319-45b6-b769-4995fea9a465,3052,878,Student,26/11/2021,25/05/2022,59:59.8
efe1d1d8-bcdc-470e-8a9b-5719307fa853,3053,3,Premium,03/10/2023,01/01/2024,11:04.5
ecdafca6-6014-4905-bdf9-5f2548182b47,3054,5730,Premium,03/10/2022,03/10/2023,57:09.5
90081475-7c50-4c95-85c8-649ea8c1d6da,3056,7262,Student,29/08/2021,29/08/2022,32:50.3
fea60bd8-5c20-4bd6-82ae-d398325dcbdb,3057,2547,Premium,11/12/2024,11/12/2025,07:40.9
f3106949-9383-47a1-803e-3acca0ab4b71,3058,6524,Student,24/09/2024,23/03/2025,38:55.0
0b0402b6-eee9-4e27-a582-c7df531d9068,3059,5132,Student,12/03/2020,10/06/2020,06:23.4
d95dd000-5e48-4865-97b9-b72dde8ebf10,3060,341,Premium,01/01/2025,31/01/2025,05:19.6
82cb90f7-ece9-4368-b2d6-2d758f3e3092,3061,5764,Family,16/08/2021,12/02/2022,26:52.9
b8c9c723-188e-403b-a6d9-39bff49067ee,3062,6590,Student,18/08/2022,14/02/2023,37:45.1
35e452e9-bf79-4a10-ac43-00d54972c405,3063,2802,Student,25/08/2023,24/09/2023,50:54.1
4a78210b-ccaa-4d5f-b4e0-6b234a19c2b3,3064,1937,Premium,01/07/2022,31/07/2022,51:05.4
df731aa3-91af-4b65-89cd-95c2b2496395,3065,3364,Premium,01/05/2021,01/05/2022,27:33.3
1e876583-2326-4b6e-8c55-1195b7486c1a,3066,7458,Student,25/03/2021,21/09/2021,44:50.7
3c156c9e-3f46-4939-ab71-5a545d29b56f,3067,5671,Student,28/06/2020,28/07/2020,35:24.9
679b2a3d-3fef-4d1c-bcae-5a1752d03697,3068,4745,Family,08/02/2022,10/03/2022,32:16.0
163ac33d-1377-45fe-bfd1-78a9beaf3b05,3069,4231,Student,10/02/2020,08/08/2020,08:41.3
d99a8260-0cc3-45b9-82e7-833a6bdd3aa0,3070,225,Student,15/12/2023,14/12/2024,58:52.6
2a867236-f041-4610-9636-950e27a64b90,3071,4773,Student,27/10/2021,25/04/2022,30:53.2
aa7834c6-32d1-436e-a527-f22f9f0126e1,3072,2671,Premium,03/11/2019,01/05/2020,36:46.1
85b16f6c-1482-4549-8919-7b9ba00d3053,3073,9819,Family,28/10/2021,27/11/2021,00:20.0
2c616848-f7f7-4409-bf7a-a1bf6b752310,3075,5562,Student,14/11/2021,13/05/2022,09:20.9
9c6f895c-3b0a-4636-bb83-7cade2e3d998,3076,1699,Family,03/08/2021,03/08/2022,43:18.3
cee9f122-bfc0-482e-860b-6cb3f82a707c,3077,4442,Student,21/08/2022,20/09/2022,40:47.4
f7c848f6-92d7-4c31-afbe-8a368de35b85,3078,1851,Family,01/01/2024,29/06/2024,54:18.7
d54643e9-74e7-4264-9743-9e0eb6faec2f,3079,2274,Premium,07/07/2024,07/07/2025,02:51.4
7934dca9-ecb9-43ce-9057-974c4ab67992,3080,3469,Student,05/11/2022,04/05/2023,53:21.7
15fcc446-0274-4450-af12-d3bd99375edb,3081,1320,Student,31/10/2022,31/10/2023,32:55.7
3f3b568f-a431-48bb-a0a3-e8f3fd9ea408,3082,10626,Family,05/04/2023,04/07/2023,54:56.2
cb9d3b53-034c-4acf-9f60-34f9893b3fa7,3083,7578,Student,15/01/2021,14/07/2021,51:37.8
f8892a7e-4b00-4492-961d-fb01bec58b44,3084,1907,Premium,18/02/2022,17/08/2022,41:13.5
0b7e37ee-2277-4f2c-9659-9a974bd0a48d,3085,6128,Premium,22/01/2021,22/01/2022,37:28.3
562e06ae-339b-47f9-8a79-47946d0f45f3,3087,47,Family,27/11/2019,25/02/2020,15:15.9
f80df066-85b1-41a0-9425-d147f036707c,3088,2064,Premium,15/07/2022,13/10/2022,18:10.6
5d478572-b47d-4ced-97c6-50ef1dd9f811,3090,4936,Family,18/05/2024,16/08/2024,46:35.9
3ad7451a-0ab7-4a8e-a955-2db8ce903f8a,3091,10680,Student,20/02/2021,22/03/2021,10:23.2
4e634d0a-2a43-4aa2-9084-60418caaeda0,3092,2309,Student,25/06/2023,24/06/2024,27:03.6
fe073a55-99dc-4fb4-9b7a-ba98ed8d713f,3093,2816,Student,09/01/2021,08/02/2021,11:16.0
4c937595-899e-42c8-91b8-a8b5499b1f8e,3094,4812,Family,03/12/2022,03/12/2023,53:50.5
9c2bb8ef-62d9-449b-9321-60dcc5798c9a,3095,5179,Family,07/06/2024,07/07/2024,06:11.9
a152d98e-faae-4b15-b5a6-08f717b7c1e0,3096,1352,Student,04/06/2023,04/07/2023,55:09.7
53bb6e67-1b34-414d-9dcc-9aa4a7a9ba58,3097,2656,Student,11/09/2020,10/03/2021,07:23.1
289bcf4e-28c3-4a9a-8ac1-6471970489ab,3098,3687,Student,25/12/2023,24/03/2024,45:56.6
228d9c31-d177-404d-a593-6791d1ecaa57,3099,797,Family,12/02/2021,13/05/2021,23:26.3
a1d13b6a-cd21-477a-be3e-820e2f145d59,3100,2896,Student,12/03/2020,11/04/2020,56:10.7
03db7aa3-4139-44c7-b822-99045f6e6211,3101,99,Student,28/12/2021,26/06/2022,40:38.8
387f4880-70d8-4961-901c-22a8455c39a1,3102,4247,Student,10/11/2024,10/12/2024,38:44.1
5225e69f-ed6f-4d07-bbff-6b6f90f29711,3103,1681,Family,26/01/2020,25/02/2020,26:36.1
4c53890e-c682-4a88-8829-27ec9bde6493,3104,3440,Student,07/12/2022,07/03/2023,56:20.7
48708b4a-8666-40b9-9b64-13b9ddb041a2,3105,3795,Student,15/02/2021,16/05/2021,37:54.7
ee18c7db-8e80-4cc9-a3bd-5d8e2e25ee45,3106,4762,Student,06/02/2022,08/03/2022,38:40.5
aa04dc9f-2ffb-4561-97e2-6e216be10c66,3107,7670,Student,20/07/2021,19/08/2021,34:54.0
7e0749e0-f063-40d0-b76b-02600a071af0,3108,5889,Family,24/12/2024,24/03/2025,24:21.3
72e43c2a-e5d2-4377-81d9-11b2de152c6e,3109,7830,Family,03/08/2019,30/01/2020,32:19.5
00d20db1-7eb5-4bfa-9735-50a7da870de7,3110,6688,Student,16/12/2020,15/01/2021,03:35.5
baaa4c4b-1a3a-40ad-94df-d0dbcf4b1b75,3111,4789,Student,21/09/2019,20/09/2020,54:29.3
2571e030-a4f3-44f7-881d-2b5015d938c2,3112,4079,Premium,04/12/2023,03/12/2024,56:11.7
9ff6f9bf-d575-4500-bef1-cd2cbdd8aafb,3113,10551,Student,08/09/2024,07/12/2024,36:05.2
69f60124-a380-499e-b220-65d0335350a2,3114,7224,Student,08/04/2020,07/07/2020,52:38.1
2ce7500c-8280-4506-8fd5-451646a486ad,3118,10156,Family,20/06/2021,17/12/2021,28:44.5
b8343344-e6c2-4bef-a34a-e98c289519f2,3119,6486,Premium,18/01/2025,18/04/2025,03:15.0
54e61051-31e8-46e8-a76f-c2be4e542d45,3120,1310,Family,20/06/2022,20/07/2022,47:54.8
deeb6b56-9483-4cdd-8b4a-241f578cf9df,3121,5792,Premium,08/12/2022,08/12/2023,30:36.5
0f2fc6a3-4239-4984-82ae-de9ddcaffc16,3122,7302,Student,03/05/2021,02/06/2021,38:22.3
59643669-fc4f-46aa-b722-87374ecce46f,3123,891,Family,18/08/2021,16/11/2021,46:09.4
a7830936-59ca-4e0b-ae79-821092ba4db7,3124,2470,Premium,16/12/2023,13/06/2024,43:29.0
bbc46039-cab6-4bc3-a29b-734cbcc02326,3125,10776,Family,01/03/2024,28/08/2024,35:57.6
49ebd836-8054-4761-95e1-257a3bbcc631,3126,8211,Premium,21/12/2020,21/03/2021,17:47.9
8b1674c9-f8c2-417a-9393-360c6420519c,3127,1103,Premium,05/09/2022,05/10/2022,42:38.2
3bef1157-6feb-4a31-85c0-fa4e5dbcc020,3128,8114,Student,15/04/2020,15/04/2021,31:32.3
6f632f00-f748-4b6d-9d81-58f722a1ba47,3129,2027,Premium,29/10/2023,28/10/2024,44:40.3
33cb5af9-4a40-4a25-8462-17dfd56fad63,3131,3346,Student,04/05/2022,03/06/2022,09:12.1
00fed26c-781d-47c7-90e5-575648c1c3ef,3133,6317,Family,28/08/2020,26/11/2020,06:10.3
e84826a2-d0b9-4c89-a419-b0b97736aa27,3134,10637,Student,11/08/2023,09/11/2023,57:53.9
032f2eaf-ac6c-47b3-8be1-8ca906cd1fed,3137,8371,Premium,04/11/2021,03/05/2022,00:28.8
c38eb130-3733-4f08-852d-7c19e920529a,3138,5482,Student,27/01/2025,27/04/2025,20:50.4
a0fd3a2c-f15c-4188-8113-1b080cc587a7,3139,2992,Family,03/04/2021,30/09/2021,07:24.7
29dcead5-0888-4446-91f7-ccb681de6bba,3140,5206,Premium,21/04/2021,21/04/2022,17:57.9
3d93f5be-72a6-4eb0-a594-8b44a4efb03f,3141,4458,Family,20/06/2020,20/07/2020,57:25.6
58e94e3d-a9ac-4812-b496-e003aab3778b,3142,7017,Family,03/04/2022,03/05/2022,12:06.2
900a2b1f-3b15-436f-85bd-2ac0a12fc2b7,3143,9404,Student,21/11/2019,20/11/2020,29:33.2
41436002-c503-4f93-a37a-f981d27dd79f,3144,10202,Student,20/12/2024,19/01/2025,40:30.2
78d5428f-ca0c-4e3f-a577-0ce223616626,3145,7261,Student,22/04/2024,21/07/2024,35:22.5
d83552dd-4dea-496b-9be3-6570ea0dc183,3146,8189,Premium,16/09/2024,15/03/2025,32:44.8
804026f9-28d4-4ba2-8c3e-7c3d9a86d526,3147,5756,Family,01/02/2025,03/03/2025,14:12.6
ced45a2b-1d91-4857-a8cb-52583ef565cd,3149,8328,Student,23/09/2019,21/03/2020,37:47.1
ddb769b7-4a4b-42b9-afb0-94924e51e980,3150,4696,Student,26/05/2025,22/11/2025,49:06.1
6ac5cbca-ffe1-430a-86ff-b146e074692e,3151,4088,Student,27/08/2022,25/11/2022,20:18.8
b73ecd1d-3e9a-46cd-b759-cfcaa7902038,3152,1141,Premium,24/07/2023,22/10/2023,09:20.3
eee3dc13-db0d-4017-8c14-29dbdf99932d,3153,1385,Student,24/08/2024,22/11/2024,10:21.5
12b487ee-ccd2-4e63-ad7d-741f1999af52,3154,7707,Premium,08/01/2025,08/01/2026,34:52.8
9f7a2f2f-0493-4573-9db1-f339291ae58d,3155,8883,Family,08/07/2024,08/07/2025,49:36.3
e2383053-6c40-4905-9dc6-e0bf85fec51b,3156,8761,Family,17/02/2024,18/03/2024,17:38.4
3d2589ee-dee5-4799-985c-e8fb927328b4,3157,3750,Student,08/06/2024,06/09/2024,33:34.9
31b4996e-05e5-4e6c-974d-624dc578d15a,3158,3474,Student,10/03/2022,06/09/2022,19:35.3
8c408f8a-7913-4876-9a38-136f440ac414,3159,1153,Student,06/03/2020,05/04/2020,54:06.3
13ba5d4d-6ab7-4c73-8468-c76e974e9942,3160,6739,Student,12/04/2021,12/04/2022,22:22.8
1824705f-1614-488d-b15e-79b3141e6db2,3161,10266,Premium,20/04/2020,20/04/2021,38:56.7
258b37e1-6728-4b3f-aaeb-edf669d093ef,3162,5063,Student,22/05/2023,20/08/2023,29:21.1
a68e7217-a6e2-48a6-a7fe-1210c95b63cb,3163,542,Premium,13/08/2023,11/11/2023,23:38.8
e14c51f1-58e8-4c69-8a67-b9a37e8e7d77,3164,9293,Student,23/08/2022,21/11/2022,35:20.3
53722489-8e73-4ffd-ab57-a8e5f3a5d9ba,3165,7382,Family,06/03/2025,06/03/2026,51:24.9
6dd61ee5-fe52-4d3c-ada0-70dd73c506d9,3166,8442,Student,19/07/2021,19/07/2022,32:45.3
87fa0991-0790-4588-9aea-c1630f4efd55,3167,314,Premium,21/08/2022,19/11/2022,52:18.9
1db9137a-389d-41a3-9fc9-0bef00d93ccd,3168,10426,Family,12/12/2024,11/01/2025,09:39.4
5e096006-38fc-4c2c-8391-92e434b78b90,3169,9459,Premium,04/08/2024,03/09/2024,13:38.0
291d3415-718f-4fac-9bca-71adab628edd,3170,7950,Premium,08/09/2020,07/12/2020,15:21.6
479be3a8-e060-4cc2-974b-fabd97f6c79e,3171,8757,Premium,03/04/2022,03/04/2023,09:26.3
eec33d24-5bb1-45b2-8a19-efb74c2c69c0,3173,4064,Student,21/12/2019,20/12/2020,54:12.1
22b12b82-b7db-4013-bfe1-c279241f7bd3,3174,3945,Student,11/11/2022,10/05/2023,03:51.3
8783f97c-862a-4b36-a2c5-a0a3f1e80d50,3175,5697,Family,18/06/2024,15/12/2024,03:03.0
15f526bc-1903-4472-81a9-37535f6bbbfe,3176,6104,Student,03/08/2022,30/01/2023,46:58.7
9bf188bd-da11-49d9-bec1-49c675bca775,3177,7109,Student,12/12/2021,11/01/2022,35:17.8
d9a3dc70-83db-41ac-9268-311de6398228,3178,6795,Family,29/07/2024,27/10/2024,17:12.1
d561eb04-ab4a-407d-a319-7f6aa88bd3d7,3179,6058,Student,29/05/2021,27/08/2021,56:01.0
a5c902ab-d2d0-43f9-9c47-4cef7f582de4,3180,8676,Student,31/07/2023,30/08/2023,43:46.9
92bf0f8e-c538-41dc-bc7e-a175711e1b9f,3181,4506,Family,23/04/2022,23/04/2023,25:49.4
c21362c3-634d-43c4-96c7-85f29b160eb2,3182,8935,Family,27/09/2019,25/03/2020,40:23.4
5a3ecb0b-1d4f-4804-abe2-933117a85c83,3183,4302,Family,04/03/2024,02/06/2024,30:02.9
6d649256-2c9a-4bba-90b5-1813f7db6e2d,3184,7847,Family,01/02/2025,31/07/2025,18:21.6
680e99d7-f8d3-4e7f-aef7-cf8731ef9fca,3185,1761,Family,12/12/2021,11/01/2022,27:01.9
e44fbeb5-bbf8-420f-a5fe-ff92028c3a42,3186,4643,Premium,01/08/2020,30/10/2020,13:43.9
13686315-4db7-46b9-9aa0-0351e49e52ff,3187,124,Student,07/11/2019,06/11/2020,00:31.3
5bb24be9-2ca4-4003-b132-3a661025d1fa,3188,6489,Family,18/04/2024,15/10/2024,38:44.6
4c700afb-0cf5-4784-9797-131b25e1de05,3190,85,Student,14/06/2021,14/06/2022,03:10.9
e4e40aef-5975-4ed3-8845-a7a2c83fb186,3191,2122,Student,12/03/2024,08/09/2024,04:49.1
174dbde7-a78c-4e8b-a313-d2c8c3a4f880,3192,10728,Family,29/09/2023,29/10/2023,34:27.7
4f27808a-a323-414e-b5d9-1239f7030558,3193,5469,Premium,02/01/2024,30/06/2024,10:40.0
9afbc8a9-71ef-455c-a59f-0622138f8bf0,3194,8875,Premium,29/06/2020,26/12/2020,16:57.6
1f47932e-95be-440f-8cf6-9a3293414042,3196,3567,Student,28/03/2022,24/09/2022,09:30.8
a6e5f61f-e576-41ca-bec2-9d2bcb6eb2a9,3197,7445,Student,29/10/2019,26/04/2020,03:54.6
e901400e-4f59-43d8-8980-09fbe1f5b671,3198,7203,Premium,26/04/2022,23/10/2022,51:35.6
bd221b6a-83c4-4547-af4b-7badf7232c2b,3199,6991,Premium,15/06/2024,15/06/2025,04:22.9
1938724e-282d-41db-a32a-d75252ac74f1,3200,3571,Student,26/12/2024,24/06/2025,52:13.8
ca245286-bd0b-4570-a7de-2230c3bc7100,3201,5545,Student,21/06/2022,21/06/2023,17:10.9
e8b25166-b49c-4754-b223-7bed355d4237,3202,3914,Family,06/02/2025,07/05/2025,17:49.7
315f82ff-4fc8-4164-ac46-1fed216e833c,3203,7427,Family,26/10/2023,24/01/2024,16:25.9
7f2858e5-f2ce-40da-8d09-7fa647fedf09,3204,8263,Student,16/08/2019,15/08/2020,17:13.2
ba8c1f59-a099-4640-9f76-eb919aabde5e,3205,4304,Student,06/07/2021,05/08/2021,49:15.0
c974a2b7-5e63-49f7-bfac-b4a9b65711e0,3206,7101,Student,09/08/2023,05/02/2024,15:43.4
e926846f-08e9-4b7a-a4cc-4bfb4ee59886,3207,1361,Family,25/11/2021,24/05/2022,19:01.9
d7553600-aa55-4a1a-aa3c-58f4c6ae4170,3209,1988,Family,29/03/2025,27/06/2025,50:31.8
3541e7a0-c351-4f0d-a00c-a8c66eef35b0,3210,997,Premium,19/09/2022,19/09/2023,38:07.2
50241286-9936-4cb3-865f-6053f0e73fce,3211,6640,Student,15/11/2019,13/05/2020,01:33.0
53027a67-6ef1-4021-a9e9-d995742a2a96,3212,3260,Premium,07/01/2025,07/01/2026,51:48.4
14750f5b-e47b-49e0-8b48-7c3655a279f2,3213,6283,Student,06/08/2022,02/02/2023,28:41.4
c8841acd-3377-4d7a-9798-8295cbe9b916,3214,3288,Premium,15/09/2020,14/12/2020,24:47.2
bbb41ae2-4826-4320-99b8-6599317c9914,3216,1018,Student,30/06/2024,30/07/2024,40:17.6
90d481e3-bce3-4537-8596-4504ac11c51d,3217,8545,Premium,27/11/2019,26/11/2020,56:15.2
9c9c5530-ac68-4794-9412-9e1b78ebae0c,3218,6450,Family,08/11/2019,07/11/2020,12:40.3
6cc05379-51ec-41bf-9f89-60ed06e98562,3219,6736,Premium,03/04/2023,30/09/2023,04:17.8
61a01bae-7914-49b3-a8c1-aa5aa606f521,3220,6995,Student,28/04/2024,27/07/2024,58:52.8
751ac034-8ca9-43de-9293-7ba1917c38b9,3221,7665,Student,04/12/2022,04/12/2023,55:41.1
844c00d7-b9b3-44b2-b3ca-9f4e17040414,3222,3893,Family,22/03/2022,21/04/2022,33:14.4
7aba6a1a-3e48-4fde-ae2a-8470d156b199,3223,1558,Student,18/08/2022,14/02/2023,04:10.3
759028e0-eac6-42ea-9e06-c5396ae805a7,3224,2618,Student,29/11/2019,27/05/2020,34:02.3
d357ffee-e65f-4637-a7b4-04197f8a3a0a,3225,10563,Student,05/03/2020,05/03/2021,06:00.5
587874e6-d67d-44ef-8655-cf051dcf185e,3226,1546,Student,18/04/2021,18/05/2021,57:58.7
e189778c-7fb3-4e36-9a94-e51b4b758ea1,3227,3682,Family,14/07/2022,12/10/2022,37:43.0
d6b2cb8a-8fc6-4601-89c2-e183abec5646,3228,4738,Student,18/06/2022,15/12/2022,05:11.5
1c2d11ee-8f97-4554-b75a-30e831c3174c,3229,7991,Student,23/07/2022,23/07/2023,22:27.2
a8786f83-8699-43bd-bc63-e375df61f5fb,3230,3718,Student,21/09/2022,21/10/2022,15:34.6
339d5c47-b41e-4822-a475-ebb7d73b68ae,3231,3502,Premium,21/12/2022,20/01/2023,44:02.5
339c3be9-50b7-4420-95a6-821980b88497,3232,10340,Student,06/03/2022,02/09/2022,18:16.0
0602f3da-fbfe-49c5-beaf-60b116c875ac,3233,6914,Student,15/11/2021,15/11/2022,32:26.1
fbb362e8-1d82-4d1c-849e-a3cb88606b2b,3234,1947,Family,28/10/2020,28/10/2021,02:21.9
4fde675a-7962-49ae-8057-763266371b9d,3235,1780,Premium,29/08/2024,25/02/2025,47:00.0
d561604a-0e36-4eb8-a55a-0c7722fe0b4b,3236,4058,Student,23/11/2022,22/05/2023,20:39.1
cce7f0eb-4e98-49b5-ac18-9117316cccc4,3237,2062,Family,16/12/2024,15/01/2025,25:39.9
