row_id,history_id,user_id,song_id,listen_date,created_at
ff0d82e4-070d-46bf-89ab-1483365a6257,6855,4865,5605,59:54.0,59:54.0
b0f27fc3-64ba-41fa-bdd7-0b6610efce82,6856,2516,2138,59:18.0,59:18.0
7f1f5ce9-12de-4e18-9031-cbe477c3b039,6857,1980,6053,15:35.3,15:35.3
795695ed-078e-4d14-84bd-8585d2afdf88,6859,2574,2436,01:02.6,01:02.6
bdaaf894-b368-492d-805a-f58d627d0e8f,6860,7595,5053,44:18.7,44:18.7
6a40bc9e-73f2-4810-9780-45151d4c786c,6861,1183,8988,42:54.0,42:54.0
1cd75a23-c2bc-42e7-ae5d-89123410fc63,6862,4951,2252,42:05.7,42:05.7
d9d3eafc-ae04-436a-bfc4-f7bed8f9feef,6863,9360,2494,31:14.3,31:14.3
b282a07f-dd54-4150-8f89-cf6201dba6de,6864,1848,4316,31:51.3,31:51.3
6d63795a-42e1-44f8-9ec6-43612202c0f4,6866,4747,8746,00:23.6,00:23.6
09ff8e3c-b12c-4224-b367-2aaf39ede63e,6868,2535,7930,47:54.1,47:54.1
9d785c12-5b8c-46fe-86f8-cb9d1bc38ef3,6869,5677,5031,53:23.0,53:23.0
3283fd57-87c8-4e43-a411-96243e090ddc,6872,10330,5029,03:59.8,03:59.8
adb94a0a-7866-412f-a8e6-57f09ad13993,6873,6045,3543,20:00.3,20:00.3
c128f549-c17b-46b4-b852-28eb2d5ec96f,6874,2954,8462,49:38.7,49:38.7
d28bfdf6-e935-4d2c-ad90-b9ea46cae89d,6875,5221,6844,32:10.0,32:10.0
a4e64643-00e4-4dc8-9c2d-c2edbf999523,6876,4617,2033,59:30.9,59:30.9
71794cc8-29cd-4093-8151-91f93d120304,6877,7477,6215,56:52.8,56:52.8
53858129-3dd2-43f5-812c-3ed6858794dd,6878,5878,7043,15:33.6,15:33.6
83b8e5da-dd6e-4b9f-8120-59c76d014c30,6879,7996,3079,05:22.8,05:22.8
1ef62cde-858b-473f-a745-7efeb84ef194,6880,4438,1521,02:14.3,02:14.3
dbf2509e-9064-477d-9693-4858d3225525,6881,10483,8790,03:25.7,03:25.7
91f8940a-ca8f-4cc4-94e5-5625b454267f,6882,1966,9181,20:09.5,20:09.5
a92ba094-119d-47f9-9225-9b63b543b9f2,6884,3440,8915,32:15.7,32:15.7
1a0fa048-3dd4-43cb-ad52-36ce325efaba,6886,4017,1368,06:34.9,06:34.9
205357de-1687-4549-bc51-6175dc0a52fd,6887,3679,1524,43:58.6,43:58.6
91579d34-8f55-4de7-b631-dd447820cc95,6888,6416,6652,32:07.4,32:07.4
064c7d57-6f1d-41d6-8d3e-92fc31af70cf,6890,2963,4208,47:34.5,47:34.5
a2b57187-c73a-4bb4-ba91-7d0bbe848eac,6891,1389,5254,19:30.1,19:30.1
3ad30a2b-71ff-44f9-9072-69e35e444402,6892,2751,3025,09:57.8,09:57.8
f78e62a0-b428-4872-9577-d64059de2bd5,6895,2464,3245,05:16.8,05:16.8
d3fb1d46-06a9-43f4-b3df-d2452d7d0e34,6896,192,5711,18:03.2,18:03.2
b8c9d320-9fc7-4133-b99e-5e4baeecd5e1,6898,6407,1665,10:24.1,10:24.1
7ec846bf-5a46-43da-8488-a08dd25a2cb4,6899,1051,71,23:16.8,23:16.8
ea2b4747-dec1-4477-8ae2-ce32d12ab3e0,6900,3172,8330,26:17.9,26:17.9
b67c615c-6ffa-4c2e-aded-9c1d8d674f8d,6902,5295,8135,08:01.2,08:01.2
da33557d-3724-4122-8df5-836edbaecbf5,6903,7294,5165,50:07.0,50:07.0
e9ae94b3-f864-4601-9302-663ee48a1c1d,6904,7598,7310,39:51.2,39:51.2
a13037df-2a55-408c-a6da-a9ffe94542c4,6905,7493,3725,11:16.9,11:16.9
3fc6d9aa-a3e6-4361-b50c-de116e234b27,6906,1098,8102,25:50.0,25:50.0
7296bf2a-6d7b-420d-8c11-be0f074afff7,6907,1079,2442,56:10.4,56:10.4
6be773c2-e96b-4929-9168-b5c3e8254e20,6908,5463,5397,27:06.1,27:06.1
da6d1ffc-33a7-41d0-a55a-23731c25c6a5,6909,6035,9209,51:27.7,51:27.7
13c2acb2-a073-4e69-b930-7b06c6b88b71,6911,8788,7935,06:06.3,06:06.3
ca9fd119-2970-41b2-ac12-cf9465cbdd91,6912,874,3731,07:41.6,07:41.6
ceb7cd23-5921-4fac-b12f-b9ae2850b6b9,6913,4424,8950,42:40.5,42:40.5
a2a37bfb-d528-44ac-8391-548c4647fdf1,6914,8636,3717,24:21.7,24:21.7
2f8edc44-011d-45ae-a0f0-7a533fbadb0d,6915,7568,4905,16:48.8,16:48.8
7a376785-e509-47d9-8d32-8e288861b655,6916,7687,5184,59:34.7,59:34.7
81c361df-85df-4133-ac56-957e426d847d,6917,5255,6162,10:15.3,10:15.3
0ee09ff2-deda-4536-97d9-805e92e4c3bd,6918,3141,5292,55:26.6,55:26.6
b636847c-6d57-463e-8b7b-058718818e0a,6919,10133,8982,20:59.1,20:59.1
63b20a3c-4337-48bc-b730-877e0813142d,6920,1832,4067,04:29.1,04:29.1
20b4bd27-4c4c-4fdf-9715-198147af0ae9,6921,5597,6730,13:18.2,13:18.2
8367b677-d2d9-4cd6-8639-2e407ca4549d,6922,4177,7045,26:37.5,26:37.5
99162387-8b13-4800-ada3-e626fa5fb388,6923,4668,2492,19:55.1,19:55.1
a3103e04-ccaa-42f4-b8b1-7ddb23e5ab2c,6924,10827,6408,16:20.7,16:20.7
10334418-97df-477e-989a-a970e39b4173,6925,4620,1520,32:18.4,32:18.4
af088f2c-a779-4e27-848c-5aa803533e2a,6926,5827,6931,41:30.3,41:30.3
da2e0110-5946-435c-94b9-eb3f3c98d9f5,6927,9465,1801,00:19.7,00:19.7
cff191d3-5144-409d-94f8-01674483bca4,6928,323,8713,29:45.5,29:45.5
17cec278-eb6d-422b-a9db-6fc1926f89de,6930,7595,3545,17:41.7,17:41.7
ef4e755b-dfd5-421f-86b7-9a4bfd294692,6931,4449,1150,12:34.3,12:34.3
ef0d1a19-2945-48f3-aef9-2d85c0a46bd4,6932,4581,909,34:46.8,34:46.8
fd09c8cd-38ad-4eef-9efb-155809510f8d,6934,1568,7789,36:05.7,36:05.7
b6efceab-12ff-43b2-866d-35ec58594727,6935,1213,2446,01:04.2,01:04.2
4d8ff522-af75-4e12-9d64-6acb98d899e1,6936,4601,2028,38:35.6,38:35.6
6a93b783-8467-44fa-9d22-a3e200b13b0e,6937,6083,7417,17:44.2,17:44.2
324f2db6-411b-43f4-ac64-75bf3fc55ed3,6939,6259,3211,17:26.8,17:26.8
984fd0ee-c1d2-46f8-a026-1c9493e4a36f,6940,91,8899,05:52.2,05:52.2
5d70a03d-d331-4921-8783-f0c0199864ff,6941,9337,3524,59:12.6,59:12.6
8ce15a48-987e-44fb-919a-9b0fb8a8bbdf,6942,1569,8756,12:13.6,12:13.6
d8c7e646-6dd9-4ef8-938c-bf47c89ccb98,6943,1549,1809,17:28.5,17:28.5
a5018b53-2aac-43d3-8bc1-c95b0d123569,6944,10098,7880,20:11.5,20:11.5
f340e408-1dd5-49f2-9ca0-01a122e54b43,6945,7215,5894,15:13.5,15:13.5
f7293d10-233a-4b3b-bb7b-efd2027e739a,6946,583,1414,31:50.1,31:50.1
a1d1aeed-f9a3-4fb2-8993-333acb527b4a,6948,1969,4701,10:38.3,10:38.3
7d03b177-f27f-49c6-8326-177b97e2297f,6949,3855,1644,50:48.2,50:48.2
cfa84de9-95f6-4974-aae3-0433acdf60fd,6950,2894,8434,51:31.7,51:31.7
4271774a-2d8e-42f8-aa62-856a0b301469,6951,3049,6146,21:18.7,21:18.7
7b075b7c-a284-4323-8cdd-8dd8ebb6d7ab,6952,1425,6332,21:11.9,21:11.9
1b2c4e20-2831-4bff-a674-0a7a1f8f922d,6953,6306,6808,24:17.3,24:17.3
fedd3bbf-5e9d-440b-800e-3c7933b2036d,6954,6328,4411,59:26.1,59:26.1
64e0f87b-4989-4ec3-be81-2711c7c7bc90,6955,481,8126,36:37.2,36:37.2
88f712fb-8345-4693-9201-87aaa83f7bce,6956,2976,221,57:26.1,57:26.1
058035a2-9f26-4aea-9be3-281f09cc7553,6957,181,1903,20:09.1,20:09.1
413263f6-5350-4d2c-bc1c-081dd047e51f,6958,1532,7885,18:50.4,18:50.4
8432c83a-9c66-4963-9578-7064ffb9c180,6959,4096,7359,29:31.3,29:31.3
5f1826f7-2cc4-4bb2-ba48-b7fa5283bb34,6960,2357,7866,32:19.5,32:19.5
4295ba13-efe4-49ff-ba24-ddd43d3ea1f9,6961,2412,8304,01:48.0,01:48.0
87f3fed8-0837-4700-b5d5-764d0aad9327,6962,4529,3101,16:10.4,16:10.4
8728d655-b5ec-4ddb-9a31-11f6f6663165,6963,5933,576,43:39.3,43:39.3
ca162476-e737-4698-904b-82803b2f2467,6964,8032,671,27:32.8,27:32.8
99c94195-7adc-4d2c-b1ac-85e3027aebb8,6965,3429,9282,49:13.3,49:13.3
780d403d-245e-49b6-9350-d968d8aed901,6966,7634,7184,50:39.6,50:39.6
7f09e54d-a791-43ac-a446-36d41c001349,6967,3529,4373,42:20.5,42:20.5
62e7c2ce-353b-495f-8071-2b15dde3bf02,6968,4929,2534,38:07.2,38:07.2
5d7e8c07-acd6-494e-8943-34a34cbc3354,6969,2808,4600,41:13.5,41:13.5
21b2b784-0f4b-4014-84fe-8134581b6534,6970,1632,5441,22:06.5,22:06.5
3dc0d0aa-d45f-4cd4-83b5-342be7e646f5,6971,6116,5417,57:15.5,57:15.5
7d4d52f1-fcf5-4d43-bfcf-e5d33cd2d905,6972,6739,4308,39:46.8,39:46.8
ac028bae-8d1f-4e3c-b16f-f4282a0f7b89,6973,10373,8854,11:00.0,11:00.0
83fb4048-1750-4bf9-a882-a75c584055e4,6974,6627,9175,31:16.9,31:16.9
52fb9e9a-ba5f-4648-89a6-d9ab0a4cb4a0,6975,614,6959,24:23.0,24:23.0
e831d030-d5e7-4365-8edd-28a31eed3f77,6976,511,1688,33:04.9,33:04.9
5b3b8def-891f-44a2-8282-8fe1c3fce51c,6977,4197,4837,15:00.8,15:00.8
3fd062b4-6567-413a-8c3c-3124678d7449,6978,1291,445,45:02.3,45:02.3
50d2886a-72a2-41b6-8b38-130ebe166ad0,6979,6190,1143,20:05.5,20:05.5
97e57bf0-347f-49bd-a5c4-33e4aa1f97e1,6980,1201,3129,20:15.0,20:15.0
e11adba2-d4fb-4b60-86aa-63a88aee5825,6981,1215,5771,59:05.5,59:05.5
ee2f19d9-b0b5-4156-bb98-16043cb72fd1,6982,679,9219,08:15.9,08:15.9
c27328ba-b7a3-4cb1-ab74-7ddc6dd6a92b,6983,4155,7066,53:02.9,53:02.9
f4105341-440d-4ddc-81d4-64deab833d7e,6984,2688,1072,15:57.2,15:57.2
5d38e47d-fe1d-4d1a-a222-fbcabbda3615,6985,2939,5895,24:58.5,24:58.5
2135fdc6-f77d-409a-bca7-b0240f73aea2,6986,5358,4921,42:47.1,42:47.1
e3d2c191-9b58-484c-b913-e7d0a8e6f0f5,6987,389,1805,29:31.9,29:31.9
95b1d9d9-79a3-4851-906c-87b1e7fc5a12,6988,6048,8550,53:07.0,53:07.0
600a5002-0b7b-4ca6-b1ad-9d0e221372cf,6989,4289,4920,43:22.3,43:22.3
b7931ab5-c694-4409-850a-2eb06929ff1b,6990,3783,7322,22:44.5,22:44.5
2670fbb6-ba25-4892-b003-6eb456d4d84b,6991,4272,7025,33:16.4,33:16.4
d06ca94f-6b14-4025-b97f-c991a6f509f6,6992,9166,6017,20:22.6,20:22.6
b6f683e1-ded4-478e-a267-cd8a4e23c9f3,6993,7388,7145,32:13.0,32:13.0
a5933d4e-67db-4332-8180-ec4c4fcd12f2,6994,9078,1550,54:27.1,54:27.1
b698f199-c360-417c-9853-ef760357441e,6995,1923,2963,37:55.9,37:55.9
cddc7e26-49a5-48ac-beb8-1a9cd0fc4ad1,6996,3682,8858,35:05.0,35:05.0
14b4cfa7-2b41-4448-b0fe-1e6e4f3a5986,6998,5182,8488,41:20.7,41:20.7
703471f0-da09-4988-a182-2913a8b47cd4,6999,5583,8092,58:26.7,58:26.7
844d0f81-1117-4288-938d-fea494230619,7000,5614,4624,57:33.2,57:33.2
371da008-0a7a-4852-a123-6ab578961c92,7001,6838,1851,35:20.1,35:20.1
b6398d84-3621-49fd-b53c-bce94dccbd9d,7002,6362,6019,38:38.9,38:38.9
e0d84f0b-1351-4aae-a908-ee942c30ed7d,7004,3208,5607,21:10.3,21:10.3
d4973547-a64f-41f5-9ee1-6e76f5840e58,7005,6937,5452,10:57.1,10:57.1
dfe973a0-6ae7-4f8e-b433-c8898f63765f,7006,181,5841,35:19.1,35:19.1
3e522525-3ede-4ae3-a9af-0c877a16c8b2,7007,4287,9164,03:45.0,03:45.0
eb1912bd-503d-4a75-845f-f2bcd71c3c73,7009,10133,768,09:18.1,09:18.1
834bd9d7-d26b-4747-b581-145818e35b29,7010,380,3846,29:17.4,29:17.4
c8da7c68-a57c-4060-a53b-d05dfbb32511,7012,3882,6766,11:09.9,11:09.9
47eed36b-bd99-4fee-a23e-ae71f37de9c0,7013,6236,3726,25:20.6,25:20.6
f5b64ec9-575f-4cea-867c-30cb6e7b5c89,7014,3933,5742,21:38.4,21:38.4
690c2b87-0091-4164-b75c-b9b118ccf720,7015,5985,2046,44:21.3,44:21.3
102ca00b-6a7a-4c63-a150-addd71446b28,7016,382,6504,14:32.6,14:32.6
99218bce-ecfc-42a2-8263-dc10251de021,7017,2545,1849,03:57.1,03:57.1
fafece43-6892-4042-a624-ddbe3e76fe01,7020,320,8496,38:57.1,38:57.1
e255b004-ab47-4aa0-9448-562228dd4382,7021,5901,724,11:14.0,11:14.0
8ae621c6-85ed-44f5-974d-906706d82fd0,7022,10232,362,18:50.7,18:50.7
7f832a39-cbf4-4e14-af08-b5bc09068218,7023,3221,7518,12:23.7,12:23.7
9a174002-685d-45f3-b83f-f64ce3fd0d80,7024,6194,2895,58:25.8,58:25.8
806f0d3e-53d7-4990-aca5-286b44231a38,7025,6940,6772,54:28.2,54:28.2
198e0f86-e3a7-4868-aa20-138fd3d4be87,7026,6737,3705,00:02.2,00:02.2
56d1a632-04c9-48cc-b9d5-4d6d1dba26e3,7027,7687,6899,49:35.7,49:35.7
d8b0c0f0-9dde-453e-900a-e9b26e64dc20,7028,9819,1242,56:19.0,56:19.0
f2204631-50bb-42da-84c4-0bd8b1ee6c8c,7029,101,9006,42:11.5,42:11.5
8e3e9b23-fda5-40ca-80ff-c235b984cea0,7030,6178,445,55:26.2,55:26.2
41486a7b-8078-4839-bcb5-2ac263031636,7031,2284,1243,25:24.6,25:24.6
fa594fe9-869a-4b1d-bab7-0ef1fd34d3f6,7032,1293,3164,31:34.6,31:34.6
f43785a2-a255-40cd-86d3-745720dab2a6,7034,2040,8373,13:21.6,13:21.6
c2e262cb-4aa5-4cf1-8ac3-4507e269855d,7035,2598,8924,16:32.6,16:32.6
91982955-505b-4f3c-af04-6ef7e866b220,7036,4684,1971,11:05.8,11:05.8
9190a74a-f59c-4da3-bf38-c8c139bcaceb,7038,2061,6025,33:54.8,33:54.8
767ece90-3067-4b00-829b-5a8427c58105,7039,6035,9134,32:03.7,32:03.7
45b76fcf-1804-469e-96fe-28ed4d06e882,7040,5320,3301,20:41.9,20:41.9
d9e7a228-e57c-4db8-97e0-e117acfbcf74,7041,10274,3483,35:02.8,35:02.8
ab4f9b50-5268-4686-b237-495220ddd0ed,7042,260,1750,26:20.1,26:20.1
f0edc0e3-264a-4d57-b54b-1769c9d065ea,7043,3724,5949,21:53.1,21:53.1
800dcf97-19ed-493d-a9fb-7c304103d318,7044,1308,5257,39:31.8,39:31.8
de47557a-58fa-4e24-8d3c-342715ce26cc,7045,4275,5777,39:12.3,39:12.3
72aab7ec-feba-45fc-8025-7ddde2fb82f5,7046,3528,2122,00:35.5,00:35.5
6f0d6dd2-1386-40eb-88cf-17a54eb5f573,7048,6987,4459,32:10.1,32:10.1
778e6ef9-c900-48a4-ae07-350c7bd1f360,7049,3016,4550,20:27.7,20:27.7
798bd63e-82bc-40e6-b244-efc56233483d,7050,4803,2773,17:52.7,17:52.7
b45a8753-febf-4962-85a4-3efb267e61f5,7051,1160,8121,48:27.2,48:27.2
db1b0c13-3290-4cd1-bce4-50a98c5e2c03,7052,8716,6002,30:32.0,30:32.0
0279c1f8-ad4b-42bd-9e4d-7616c2599ede,7053,1354,7823,33:24.2,33:24.2
6c808d7a-b765-45d8-a567-0165b0987b7f,7055,2821,4731,47:41.7,47:41.7
4afea918-6c1d-4de3-8632-884806087b78,7056,5625,3214,24:15.1,24:15.1
26b05f6c-236a-443b-ab67-17213e0c75f3,7057,4881,5736,43:04.4,43:04.4
cb9497f0-2efa-4e90-93b3-d1d10539efd3,7058,4361,4932,03:57.0,03:57.0
ee9ceb64-6ea1-4041-9131-7185090b093e,7060,4689,5698,56:13.0,56:13.0
3eeea928-44a6-410e-96d4-8ee594b9d0e0,7061,1029,615,40:01.3,40:01.3
fdc35036-923a-48b8-a177-f27148888a70,7062,2729,3917,07:30.4,07:30.4
b9ab064a-ec7b-4ca4-a757-8ef0e7dbbcde,7063,951,6234,28:12.2,28:12.2
63b2dd2a-b6cf-4341-b82e-65d240929f53,7064,8731,5863,31:13.1,31:13.1
b97cd4f5-177e-4528-a40f-f74d9270c0d5,7065,2983,7824,39:45.5,39:45.5
602ffa37-cfdb-4e03-98bd-1f529d8570d2,7066,6178,6996,32:49.2,32:49.2
9a7a063f-ca4f-4d60-a57f-91189897df35,7067,1764,2578,27:07.8,27:07.8
843e9797-e7da-4892-ae09-231d629f3d7e,7068,5720,3304,59:22.9,59:22.9
bf56f809-b22c-48c4-9aa8-4f544ce1bdb3,7069,2907,4915,48:48.5,48:48.5
12d08a5c-c1b0-493d-b1e4-5f43cca63da6,7070,10168,8439,41:40.1,41:40.1
88ee93a3-ab25-4fb7-a6eb-17f5ed0f9081,7071,1858,4012,56:37.7,56:37.7
c376aa82-16a3-47ee-b03f-c066a6e25cc2,7072,3761,45,37:58.9,37:58.9
99c40cbf-3faf-4eba-9c98-8823d3809efc,7074,2476,4941,41:47.5,41:47.5
8f8f2f87-196d-4eee-a262-7283695c9ee7,7076,6098,2022,47:00.3,47:00.3
7f876c91-e074-4cdd-9649-385013450877,7077,3472,7353,15:40.8,15:40.8
e941200e-8816-4616-9f67-115c77cf2ca6,7078,6584,3541,05:38.6,05:38.6
6ef932fe-89d6-4fdd-98ef-4674694bbcfb,7079,9973,3883,56:30.2,56:30.2
0e61e48c-3fae-40e5-a070-326cabd45128,7080,3138,908,06:06.3,06:06.3
0229a346-dfe8-43bb-b90b-629080ada5e1,7081,260,4546,25:51.1,25:51.1
f9af3e9b-9218-4620-aef7-6402c9a62852,7082,10647,2545,52:41.8,52:41.8
280cc2b4-10fd-4a45-838d-ffb2225a0854,7083,4165,1166,51:19.0,51:19.0
e843d76b-1429-432a-925e-8a30e3f4e51a,7084,568,6263,56:05.9,56:05.9
4d9603fb-7284-4149-8c60-eb4facd6be29,7086,5899,3294,24:20.6,24:20.6
3a90550f-3e7d-403d-bdf7-7e54188840b1,7087,4279,1090,23:06.5,23:06.5
d5b9a97e-e53c-46b0-aea1-0e6017a1bac6,7088,2729,7643,35:26.4,35:26.4
91874dac-8d6d-4f21-b0ea-6f94f83f4cbc,7089,9439,1818,31:43.2,31:43.2
c8305b5c-35a0-4f76-be04-731810836c5a,7090,6502,4901,03:35.7,03:35.7
05862e23-b266-4297-967b-396879140e0e,7092,7214,2730,22:15.2,22:15.2
18390494-1e05-4128-8513-2a37ba35cd02,7093,6005,8208,54:28.6,54:28.6
d63169f6-f065-4033-a473-759c52446f78,7094,1532,4749,49:17.4,49:17.4
890b45fa-35b2-426a-9090-545b1f19d44b,7095,1390,472,20:10.5,20:10.5
bb12c99b-824a-4d11-b1c4-88f3f2deba54,7097,1091,7818,41:57.2,41:57.2
51bf70e0-d5f5-44f6-979a-f160e2dc8ed4,7098,6660,1588,54:53.5,54:53.5
3f4d9e26-8a5d-4375-a449-075dee394292,7099,8146,2360,15:01.9,15:01.9
0fe43bde-0b30-4bc8-807f-5eb6e018a76a,7100,10156,761,01:20.5,01:20.5
4efc0ee9-6c9c-4cc7-8da0-278103ebe393,7101,2184,9240,24:34.4,24:34.4
281340b8-d68c-48f0-8849-1e0e035a1b14,7102,9304,8524,44:01.8,44:01.8
150d150e-65e1-4823-8327-18c8b5796b4d,7103,1261,7140,02:53.8,02:53.8
8200c8d6-44dd-49c9-8836-ccf79757412c,7104,2875,8488,56:46.7,56:46.7
b7141a12-ce36-4c36-b646-78c0f9912d94,7105,2632,8833,45:50.8,45:50.8
9ad6ab04-5f1b-4b3b-b1a3-c5ea16ced4f6,7107,5527,8130,47:39.2,47:39.2
6c3fe460-d4ab-42e9-abeb-006ee24326d4,7108,9845,780,12:26.8,12:26.8
64883e91-c219-40eb-95cb-da1a00c06795,7109,119,1860,08:31.0,08:31.0
f5661252-15fa-4bf5-a74a-70c6246682ac,7110,417,1732,49:09.9,49:09.9
25736498-aa18-4e14-bd96-e4d79ebc66c7,7111,1368,5614,18:22.9,18:22.9
d177723b-4235-4e97-bab4-2ca2172f985d,7112,425,7197,02:58.7,02:58.7
378adc90-66a5-401e-a426-b65795f5ee1e,7113,4016,2390,53:31.7,53:31.7
b0f62a88-6ab6-4236-b560-1237e72a92f4,7115,6161,5739,10:59.1,10:59.1
a216eaa5-1ce4-459e-b50a-74a00550aef2,7117,3126,1657,26:32.0,26:32.0
29447b57-2b07-42f4-b582-58d1b831ff1c,7118,8579,5786,11:41.8,11:41.8
61b9f6f0-2d07-46b6-8fa2-b06e4b34a2c5,7119,8121,7205,48:13.0,48:13.0
0f20006a-ee6e-4e29-97ca-55fbf4a451ab,7120,4083,8176,06:38.9,06:38.9
99bafc26-e2e1-4940-b59c-354e6d144152,7121,10330,2229,19:08.8,19:08.8
9127616a-6522-4def-9b3d-5a8b8151faed,7122,1569,6570,20:51.6,20:51.6
65a3cc71-7090-4236-b20e-a76cf25501d0,7123,4949,9022,00:23.0,00:23.0
1cbb91ad-a3b6-4110-a988-7b974222b06f,7124,5676,7601,37:01.9,37:01.9
ce49f42c-7e80-4e14-af60-0fecffab6769,7125,8629,5155,23:36.3,23:36.3
826c35e4-f3e8-4470-8b76-c2c2d44c2ea6,7126,3520,8341,43:19.6,43:19.6
3ded5c79-d075-4fe4-a140-9057be9bf7a9,7127,7187,5240,32:27.0,32:27.0
fe3df8dc-4e0b-472b-92ff-e0ab3bc6f34c,7128,5459,7172,00:01.1,00:01.1
e6c2bad2-8ee0-4085-ab77-b98e4c6a3130,7129,168,2264,11:57.3,11:57.3
481e6e2e-63e9-4119-acce-bec3ebf42855,7131,8687,595,33:43.1,33:43.1
617bb06b-a2eb-4f8e-81ca-cd1dcef9adec,7132,7119,4211,18:52.5,18:52.5
1e42b77e-12fa-41e8-ab58-2a04c4b433f9,7133,3677,5757,50:19.8,50:19.8
2048dbda-dd9a-410a-b525-b305bd6d12fa,7136,522,5060,17:59.8,17:59.8
dff42743-d376-4cb0-82ef-c7d35554caf2,7138,450,3357,00:18.8,00:18.8
ef137293-903e-4ab2-b1e4-ade301953ef3,7139,2471,4575,17:18.7,17:18.7
5a6ec0ef-eab6-4d05-a657-1f7fd8e8c062,7140,6951,2363,01:57.9,01:57.9
37f71adb-d3c3-4020-b547-07101fc49f80,7141,10133,5285,26:29.1,26:29.1
72a3d2d4-e3b7-4301-92b2-5b406ea3ac70,7142,10845,3845,26:58.1,26:58.1
717cfdf8-a300-4b57-b406-8080e633350c,7143,2781,7855,38:42.7,38:42.7
dd2b31ba-8dbe-42cb-8948-cada6b182d20,7146,2731,9365,56:02.4,56:02.4
e78bf8dc-d136-49f3-ba33-4648b5eba216,7147,3131,9205,35:42.3,35:42.3
26466ab5-f128-4b6c-acb6-7b8242bbbade,7148,2257,7363,19:01.9,19:01.9
a9a13c28-5f00-42b5-94ad-d34476730bde,7150,708,8258,42:21.7,42:21.7
6d11c7f2-419a-461c-9e79-5cd4529ed36e,7151,3879,1985,50:00.3,50:00.3
e8cd490d-f997-4b95-9ab4-eb087d7eb846,7152,6636,9358,55:06.7,55:06.7
98358a8c-8b64-4cb7-9c50-065f838fe019,7153,5083,7291,42:21.0,42:21.0
4a87f6d2-e4df-47e6-aef5-c9cd0ee80af7,7154,4268,8653,32:44.9,32:44.9
6893d37b-5ef7-453a-aa75-a194e3a39e4f,7155,2557,4570,18:37.1,18:37.1
d78839d1-7687-495d-8d88-36f98e2d3264,7156,1495,7460,37:00.3,37:00.3
a41b6376-c38c-452b-90b1-eea7bb790e45,7157,256,6538,29:53.5,29:53.5
9e23098f-5d9c-47d4-89e8-2ab5f1a3d0a2,7158,213,2542,46:12.0,46:12.0
e7427d10-6779-45ed-a921-a7ed389bca1a,7159,223,7308,10:10.7,10:10.7
bc91621a-46dc-4377-8565-8d4e83a31480,7161,122,277,33:41.6,33:41.6
14b9baae-df99-4c92-9350-5e9fe9d6c3f6,7162,2209,5867,47:58.9,47:58.9
9f82a4e0-71d9-4eb2-a4a6-cb2fb2b93337,7164,10222,696,22:17.5,22:17.5
9f002adc-f70b-4166-8ae7-20328e439fac,7165,5397,4027,06:36.9,06:36.9
2f03810f-5cd1-4623-9ff1-f64ff9178c14,7166,5926,5010,23:00.0,23:00.0
2a94dcbc-33eb-4a22-9d44-36592894732f,7167,1494,138,15:03.5,15:03.5
e99ce8c3-8695-4daa-9810-0e1216a7005a,7168,3994,749,24:58.2,24:58.2
33b2fc38-2d4b-4412-a040-c9efb3b664b0,7169,7694,5698,47:36.3,47:36.3
498832ce-c6a4-4d54-bc4d-b65e8ab212fa,7170,7983,5021,06:17.1,06:17.1
e70305ca-828c-4c7d-ac90-dcec9daaa211,7172,2526,3600,03:07.6,03:07.6
f993c7da-9752-4dd7-9db7-7242abca8bd9,7173,1424,3344,42:16.0,42:16.0
03ad16bf-79fa-4105-8def-03d4a96b792e,7174,201,5863,22:47.0,22:47.0
056a0574-7747-4abd-a103-ad3b05380616,7177,102,2008,16:09.8,16:09.8
06377e0e-bd74-4ffc-a207-f41a87ec0075,7178,1547,5257,36:06.7,36:06.7
e41d24c1-d849-4f06-8eb1-5e24966ad2a1,7179,138,1883,07:54.2,07:54.2
95bf226a-a865-4d88-9fa6-d8ba84f893b6,7180,776,8095,39:25.4,39:25.4
a608fe54-7ee1-450a-84a0-2e75dfb5227a,7181,45,3117,55:39.4,55:39.4
375b19be-1f1b-430e-9bd4-7c41afcf272d,7183,4010,4234,00:35.0,00:35.0
6f731df1-f9d7-476f-b0d6-6c48c6eff352,7184,259,330,00:46.3,00:46.3
2ee3bf4c-6170-4c42-9e0e-592bfe994d9b,7185,4763,6708,20:02.7,20:02.7
faf2abd3-a473-4931-9d96-d6d6cf0a2945,7186,2860,5342,05:35.4,05:35.4
0a3514db-796c-4f95-80db-7c50b645666d,7188,7098,3699,00:54.3,00:54.3
c7721a72-e44e-419c-9c4e-78261b9b8bb0,7189,5587,6453,09:15.7,09:15.7
d33bd97a-cd28-4c2f-9c58-bf8c18ea8c0a,7190,7860,3757,15:58.0,15:58.0
77a33f79-a22a-455d-8b41-ecea4ba0e583,7191,9204,530,20:43.1,20:43.1
ac3316c9-d545-4aae-b48a-a69fa27119dd,7192,919,7489,04:07.9,04:07.9
c1c69a0c-e6cb-4f0e-90a4-d528b30fbae8,7193,878,1763,00:50.8,00:50.8
197cada7-4a81-4add-8f22-e20ebe980eaa,7194,7572,3316,29:59.8,29:59.8
c3af08b3-d14b-4f54-b198-2da670c05eaa,7195,8187,5385,55:59.9,55:59.9
00e44e32-c593-4e69-acd4-e95f57dc418a,7196,1728,1141,32:50.5,32:50.5
