row_id,payment_id,user_id,amount,payment_date,payment_method,created_at,subscription_id
844919ba-26a8-44aa-9d55-97d8532e8c58,3457,9250,99,49:49.7,UPI,02:49.7,3012
38547137-5d46-41df-a97b-3835f0093ed7,3458,1657,299,23:05.2,Debit Card,38:05.2,2167
abf0c228-f9c7-4611-9a93-f87ce7a6c496,3460,10156,299,28:44.5,UPI,38:44.5,3118
060056bd-79b2-4316-ad6c-a6938748d4af,3461,10527,99,16:03.6,Credit Card,26:03.6,2271
4cc1d754-db3a-48d1-a677-90fae5614c29,3462,3436,99,59:14.4,Wallet,10:14.4,3511
afd1f246-055e-487e-a5db-56970e8ab8bc,3463,514,99,24:58.7,Net Banking,38:58.7,3965
f201a7e7-3437-446f-9b8d-c358fa4a51be,3464,3338,199,49:52.0,Debit Card,01:52.0,3654
6923d83a-88cd-43f6-ab75-66480a193d14,3465,5617,199,28:34.2,Debit Card,41:34.2,2619
60ffe072-795c-4f89-8c62-a1b0cd718689,3466,7386,99,53:44.0,Net Banking,07:44.0,2702
b00f7172-eaf2-4042-bcb7-4c3e6aa1ad75,3467,9258,99,46:25.4,Wallet,56:25.4,2132
9c77c8e0-031d-430e-995b-49f8aef3294e,3468,4209,99,16:47.5,Net Banking,27:47.5,4084
54ac0c10-50ac-4f24-8ce8-0dc6c9a5c6ff,3469,85,99,03:10.9,UPI,16:10.9,3190
09da5f5b-cedf-40ac-972c-d48cebdeb1ed,3470,2,199,04:28.9,Credit Card,19:28.9,2215
8ca29e09-7424-4307-842b-ea25d64fb6af,3471,5227,199,53:01.6,Credit Card,05:01.6,3282
8103fa5c-0a75-461c-8bfb-7c182dbf89e9,3472,9444,99,07:51.3,UPI,20:51.3,2874
6ad1ef06-13db-4fd8-966c-7532d87d4c28,3473,2908,199,26:32.0,Wallet,38:32.0,3481
4548af7b-945b-4edd-971e-0b83f0dd1b89,3474,6291,99,09:22.8,UPI,20:22.8,3409
eb7b745a-57c7-485d-8f01-c6c9e7fc2c5e,3475,6599,99,32:47.8,UPI,42:47.8,2173
a1728c72-e2f1-4f10-88a3-ce3978f0a86f,3476,2159,99,11:43.7,Credit Card,23:43.7,2827
5cf2f84a-9869-471c-a078-944984481927,3477,5133,99,52:40.6,Wallet,04:40.6,2276
b7b271d9-39f6-41f2-93fe-4e1a35643be5,3479,1967,99,53:54.1,UPI,06:54.1,3406
2774e2cc-a30c-4e78-8f05-d1496c9f217d,3480,3416,199,18:44.1,Wallet,31:44.1,2663
19210fec-494d-475b-aa44-5bce9bbcb784,3482,299,99,23:54.1,Net Banking,34:54.1,3051
b2f666ce-8bd3-4c4a-921c-8caf3eb4bdad,3483,6942,199,57:15.9,Debit Card,12:15.9,2562
a1b2a0d6-a5af-49bc-b700-c715a2e9c4a6,3484,950,199,15:01.8,UPI,27:01.8,2991
0dd6a218-6d18-4876-811d-d9292b4c1647,3485,6058,99,56:01.0,Net Banking,10:01.0,3179
c9f72865-c109-4a7b-9f50-6d0daea3648e,3486,10264,99,47:37.4,Wallet,00:37.4,4082
e179a34e-d503-4669-8767-82852861fb5a,3487,9298,99,14:13.0,Net Banking,27:13.0,2649
3636dd67-ad9d-4bef-a6a9-2ecf8de9ec56,3488,9644,99,13:15.4,Debit Card,25:15.4,2920
e1d78c72-133b-45bb-a3cf-e7efc489a513,3489,3511,99,22:19.5,Wallet,34:19.5,3766
b25e4196-5d0e-4bef-a19c-d0e08d856377,3490,2774,199,57:10.6,Wallet,07:10.6,3851
ea6d93a2-60e5-466a-9572-a940060ba5fc,3491,6751,299,18:32.0,UPI,28:32.0,3025
00dac63c-a6f5-4528-ad11-53b77461d244,3492,547,99,27:37.0,UPI,37:37.0,3047
df380ffe-30cc-4658-a267-daac46725c57,3493,861,299,15:27.2,Debit Card,25:27.2,3706
98f14b41-e825-4414-99df-6e5d77f002f5,3494,9918,199,44:36.5,Net Banking,58:36.5,2422
8f80aed9-188b-42fe-a65a-10cdbc8097cf,3495,4778,299,29:12.4,Debit Card,42:12.4,3816
7877ab80-af20-4c24-a5d2-a1242b868bea,3496,5299,299,04:47.2,Net Banking,16:47.2,3463
97249f99-5aac-4a34-b3f3-9287795c5d3c,3497,4979,99,25:17.4,Debit Card,35:17.4,2233
cbeb71e2-c3cf-444a-b6c8-c4f4daf47b44,3498,8717,99,58:36.0,Wallet,09:36.0,3826
5e01a902-9fa0-458f-8b83-f52d40dc2f5c,3499,1407,99,28:10.0,Debit Card,43:10.0,2439
923a8649-1a26-4582-b373-62652821b289,3500,1368,299,50:51.9,Credit Card,02:51.9,2503
cd22e9e4-8c5f-4ea6-8d76-2ee64daa6214,3501,3172,99,05:45.9,Net Banking,16:45.9,2616
bfeb739c-7a98-4e2a-a333-06955ebbc0be,3502,5949,99,19:46.8,Debit Card,34:46.8,3288
36e28a44-20eb-4ca2-80c4-c38a4a47d5fe,3503,7832,299,19:49.1,Wallet,29:49.1,3355
102418bf-945f-409a-bed2-52b54e129ec6,3504,6815,99,45:16.7,UPI,00:16.7,3377
0beaa087-8cd3-4db6-9a17-197c322fd34a,3505,9746,299,57:26.1,Net Banking,09:26.1,3732
7764edef-c988-4eca-ae01-86704660def1,3506,669,199,10:25.6,UPI,22:25.6,2186
3067d4f1-454d-4300-8d7c-762995ab7917,3507,7302,99,38:22.3,Wallet,48:22.3,3122
cb34b8b8-9bb8-4495-80eb-06e22b3bcc2d,3509,3364,199,27:33.3,Wallet,40:33.3,3065
a90e023b-9430-425a-89ec-61099c5a569c,3510,6764,199,56:11.0,UPI,07:11.0,4050
a81c8950-2124-4e65-bd18-a45462d20258,3511,4181,99,32:27.6,UPI,47:27.6,2582
6b88c819-4a09-4484-875c-dbb69bf75653,3512,5905,99,58:42.4,Net Banking,11:42.4,4038
68601cdf-ee4b-4ad5-b6c8-ac3d303f0254,3514,5090,199,52:25.7,Debit Card,06:25.7,2396
480e817a-a007-4c7a-8152-b8fdb87a6fe2,3515,1839,99,06:21.7,Debit Card,16:21.7,3678
8f026c99-242f-4a19-a2d5-35e586b8a830,3516,9799,99,48:52.0,Wallet,59:52.0,2123
43197622-e112-4743-9dbf-02b88fe39063,3517,864,99,59:29.6,UPI,09:29.6,2833
949364cc-614d-4a1e-bc60-f3d0cd6fd7ef,3518,6544,99,32:04.2,Debit Card,47:04.2,3295
bbd88ac7-7372-4262-bbf9-85eb491b80b0,3519,4293,99,50:25.8,Credit Card,01:25.8,3490
5e8beac3-7419-44ca-a14b-73895b4a1968,3520,5658,299,50:07.3,Credit Card,00:07.3,3046
dd542005-3f8c-4627-9b42-e2496664f777,3521,5206,199,17:57.9,Wallet,32:57.9,3140
c859d1cf-966a-4bd3-98fe-a7bb445e21d8,3522,6225,199,22:01.9,UPI,36:01.9,3788
e76e52c2-0f0d-4c49-98ca-a4f0076e7bb9,3523,4235,199,04:56.1,Debit Card,15:56.1,3817
1dbcddf0-ba83-4c36-8a48-c5f432a40af3,3524,10097,99,16:52.0,UPI,27:52.0,2965
0f9a199e-3c96-4d45-8954-a9fb02aea060,3525,9247,199,08:05.6,UPI,18:05.6,2630
2c8bf0f7-df03-4712-a562-48c3c87563ef,3526,1546,99,57:58.7,Credit Card,12:58.7,3226
42e7c1be-98e3-4409-b2f1-9739857e5629,3527,9471,99,38:48.8,Net Banking,52:48.8,2487
8bd208d1-e383-47dc-8217-e41d9b10277b,3528,1902,99,38:44.3,UPI,50:44.3,2617
69461953-333d-4745-9b0d-07379ffec967,3529,9768,199,15:25.9,Credit Card,28:25.9,3026
2d75516e-d45d-4bf3-98ee-4f3d752f3e79,3530,6046,99,46:08.8,Debit Card,01:08.8,3769
ef5c6232-4db3-4806-815d-7055e8a6ad16,3531,6996,99,07:35.8,Net Banking,22:35.8,3262
58e9b5ae-4615-4598-aa10-717f6bc4ac0b,3532,2793,99,57:31.9,Debit Card,11:31.9,2329
9e187cee-40ad-4153-a50d-0e7c6299fe68,3534,8713,99,03:18.1,Credit Card,17:18.1,2249
3de1f6b6-2274-4582-9f2a-164f75793519,3535,2599,99,15:01.9,UPI,28:01.9,2235
5166e7f3-5c5a-44bc-950f-5f40eaf60244,3536,6184,99,27:07.4,Wallet,41:07.4,2896
bcb41865-3548-4fbb-8e17-860a53fab555,3537,8045,99,10:55.0,UPI,20:55.0,2999
19952546-c051-4ba3-9a6f-853ccb54305f,3538,4915,299,42:36.8,UPI,55:36.8,2506
9d9b402a-ea43-42dd-b7f6-181854a28dbd,3539,6739,99,22:22.8,Credit Card,37:22.8,3160
a2867055-f122-4956-a8dc-8b602f14a9c4,3540,8850,299,04:04.5,Wallet,17:04.5,3671
378e48cd-b4ec-4b2f-a75d-6ab44f270196,3541,2553,99,11:35.1,Net Banking,24:35.1,3882
70c1d37a-8824-4669-89cc-69d16b65e103,3542,6561,299,42:05.7,Debit Card,53:05.7,2128
c206cb41-2944-43c2-b77b-2f2d2ae724d2,3543,4168,99,39:39.0,Debit Card,50:39.0,2395
82b4298d-c01f-4fb0-a182-febea6e4163f,3544,7378,199,48:42.2,UPI,00:42.2,3639
dfc26cd7-168b-495f-b93d-7e0a449ab78b,3545,3234,199,46:13.4,Wallet,00:13.4,2200
524cc137-eff1-4176-9244-0dbf706e40d4,3546,2585,299,22:30.9,Debit Card,37:30.9,3305
b13aa101-51c9-4694-9fe7-c92772cdf724,3548,3019,199,36:20.2,UPI,48:20.2,2250
579d2622-1fa3-4788-9d40-eae503633768,3549,6329,99,46:42.0,Credit Card,56:42.0,3966
bc4b307d-dc0a-4132-b245-d7057ed739d5,3550,1168,199,08:02.9,Net Banking,23:02.9,2873
d6453837-d855-43aa-80c8-c6a6c3ee37c3,3551,2992,299,07:24.7,Wallet,17:24.7,3139
c1c02706-fdbb-48d8-b38c-e0862dd4c7c6,3552,9132,99,51:57.2,Wallet,06:57.2,3553
2dc28fc5-4e03-44cf-9433-83880a8ea924,3553,926,99,27:39.8,UPI,42:39.8,4018
15c73f03-3d9d-481d-838c-24f2b2086ddf,3554,5668,99,38:43.4,Net Banking,53:43.4,2204
5a0bfa37-196b-4405-ae40-ec89ce966736,3555,2076,199,43:21.3,Wallet,56:21.3,3664
7f537eec-6326-47a0-909f-1222e786e6f9,3556,3653,99,56:42.8,Net Banking,09:42.8,3925
c129bd9d-d17a-40e6-a5d3-caf425375ff3,3557,7458,99,44:50.7,Credit Card,55:50.7,3066
288591ab-7984-4c55-aa7a-090c7c1c06dd,3558,3959,299,31:55.2,Credit Card,44:55.2,2111
f228a4ec-e409-4233-bc31-2e1fe2b241f5,3559,9049,199,12:07.5,Wallet,24:07.5,2763
fb025d7a-d735-4e31-98be-a1c376118b38,3560,6235,99,12:16.5,Net Banking,27:16.5,2926
0045acad-d5f6-43ec-9ac1-774208a1d3d4,3561,4968,199,42:54.0,UPI,52:54.0,3736
9d0be3f6-f96b-4097-8074-7fda94fd7389,3562,915,99,34:30.6,UPI,45:30.6,2199
b2c46f57-bf22-4cbd-85e3-4c064b33d024,3563,8576,99,07:20.8,Credit Card,22:20.8,2146
e1a7795b-9675-46e1-9860-f9ea258ce754,3564,9844,199,07:15.1,Credit Card,18:15.1,3631
02962b0c-9d28-4eec-9e70-cebb8b817564,3565,8998,299,06:13.8,Debit Card,21:13.8,2666
e4bc4e67-1b25-4bf1-99cc-e02fcff8b452,3566,9709,99,23:07.8,Net Banking,33:07.8,3029
c96bddaf-686f-47db-b205-a298ce0cec2e,3567,4807,299,46:34.5,Net Banking,56:34.5,3883
9720d1ae-4b5a-48af-8b76-3834c2788a72,3568,8701,299,27:37.0,Wallet,42:37.0,3595
02201d2f-37ec-45cf-a6ce-9d2849020148,3569,2433,99,28:27.2,Net Banking,43:27.2,4067
c850ed57-443f-4efb-bb46-d46ae2cff762,3570,6632,99,11:00.4,Credit Card,26:00.4,3345
ca0eab34-0fbd-498c-9977-32ffd83c1264,3573,746,199,48:24.0,UPI,02:24.0,2567
54f2fd0c-f77d-4b90-ba22-22bb9322884d,3574,3340,99,04:39.7,Wallet,16:39.7,2390
3280ef37-d2a5-4880-a180-7f2f3260cec9,3575,2177,99,04:56.2,Debit Card,19:56.2,2266
c7839ace-ed38-40d7-800f-af9946d8a854,3577,2313,99,17:22.3,Wallet,27:22.3,2678
f261500f-4d4a-4574-98c6-d5eb3e7856f7,3578,3796,99,09:25.1,Net Banking,23:25.1,3748
71c063a7-30c0-48c0-8031-131b819c79ec,3579,7652,299,26:08.8,Debit Card,38:08.8,3645
42eb556d-ae5c-4238-975a-0ec6a707c712,3580,10680,99,10:23.2,Debit Card,22:23.2,3091
8415e1b0-1268-4a61-8007-18c74930beb6,3581,174,99,41:11.6,Wallet,52:11.6,3707
1a6d0ff7-23f8-42f4-b9d7-4e54271bbd28,3582,905,99,25:35.3,Net Banking,35:35.3,3265
25d177b5-07fd-4b42-a78d-1cd788fa8cfa,3583,3795,99,37:54.7,Net Banking,50:54.7,3105
61d2c5c1-91e9-4725-a41c-905004a73d96,3584,9724,199,54:43.5,Net Banking,09:43.5,3734
08f02654-f545-4da8-85be-884d5fa81ecb,3585,10172,99,38:03.5,Credit Card,48:03.5,2998
0cc7c811-920c-4bf7-a8b9-70a5b5e80e97,3586,797,299,23:26.3,Credit Card,35:26.3,3099
5406601a-8c02-47fd-a69a-57fe247b6c49,3587,10810,199,36:33.3,Debit Card,51:33.3,2291
a48eec52-a921-4fd6-ad3c-38e9bdc6b8ff,3588,9839,99,46:58.6,Net Banking,58:58.6,2557
480bcd33-1e01-4d27-9cdc-c8377600d884,3589,4809,199,44:13.8,Debit Card,55:13.8,3352
0e31b99a-cdef-49cc-a2b2-571f64f15ead,3590,4760,299,30:57.7,Wallet,43:57.7,4029
ba797067-ea8d-4869-93b3-01dd7bff517a,3591,7153,199,14:29.4,Credit Card,28:29.4,2578
93d1b2b9-ecdf-4032-8ed6-01a6d352296e,3592,4388,299,10:49.1,Wallet,22:49.1,3879
3ee7c0cd-09f9-41c6-8cce-08a4f32e95ee,3593,4510,99,57:07.0,UPI,09:07.0,2689
fdea6ee7-c05c-4881-8482-958c71ca4cf3,3594,4973,299,14:22.5,Debit Card,29:22.5,2744
67ebf1d7-36f3-4a16-9433-491a4b92812d,3597,664,299,22:45.3,Debit Card,34:45.3,2711
513be995-4d7c-42ae-9073-cb3b4bfbee2c,3598,3835,299,30:16.0,Credit Card,41:16.0,2453
e053ef52-0033-4ce4-ac37-14d8ecc748e9,3599,6364,199,43:12.4,Credit Card,54:12.4,2812
ae545a54-5f93-424e-8eb3-ff7afb6e7350,3600,60,199,28:17.5,Wallet,39:17.5,2967
f836df34-bf55-4623-a255-9de37830d857,3601,3888,199,56:17.5,Debit Card,07:17.5,4007
cce657d3-e996-4f72-be1f-85796fe22a75,3603,2221,99,09:43.7,Debit Card,21:43.7,2962
5378a33f-9131-482e-8a7a-a048563f8b20,3604,8076,99,45:46.6,UPI,59:46.6,2575
89e836ef-9dc5-4cde-96f0-aeb901d45311,3605,918,99,37:34.2,Debit Card,49:34.2,3290
ef41754e-aa4b-4c30-a462-8d6c02ec24e6,3606,2922,99,20:58.1,Debit Card,34:58.1,2459
3ff11489-addf-4aa6-9818-b25a9c730fc9,3607,8481,199,35:03.8,Debit Card,47:03.8,2352
af0d890b-3b4e-4eff-9edf-ebd997892c47,3608,5887,99,14:40.5,UPI,29:40.5,2579
d02aec91-d594-4597-9fae-8f21a8eaac4d,3609,4759,199,30:42.2,Debit Card,43:42.2,3544
7cc8a449-2204-40ed-a89d-cc1d4a8c5e6e,3610,6128,199,37:28.3,UPI,47:28.3,3085
64ff5283-8054-4f90-a070-4717e5df7b5a,3611,4225,299,40:02.0,Net Banking,51:02.0,3564
e3b26fcf-f2c8-410b-ae6e-0d54c0b375eb,3612,2463,299,38:01.4,Net Banking,48:01.4,3284
47150cc0-4928-4b19-b92d-1e77147b60b0,3613,5782,199,57:33.1,Net Banking,07:33.1,3647
8860b030-403b-466d-aad4-aea9341e58fa,3614,3557,99,59:03.8,Debit Card,14:03.8,3396
0d3ccb06-54f7-4c01-b502-7b8912fa8c18,3615,7111,299,08:16.2,Debit Card,18:16.2,2978
be066ee6-571f-4188-b243-980ad1a678e9,3617,7578,99,51:37.8,UPI,02:37.8,3083
e525e114-2d16-40f2-a545-701e13c4357c,3618,3986,299,40:00.6,Debit Card,50:00.6,3533
3fdd97ab-c47b-4d71-a9ad-54eb7523e5db,3619,4946,99,06:41.3,Wallet,16:41.3,2610
ad1e56f9-c190-4fe5-b55f-aba8c466a1a9,3621,7655,299,48:53.5,Wallet,58:53.5,3546
ca2005e8-3e6a-4c77-91bb-fd1926d4f94c,3622,7502,99,27:30.0,UPI,42:30.0,2590
70a476b6-7e92-4d16-8988-b0924990587d,3623,2816,99,11:16.0,UPI,21:16.0,3093
688a4751-1ed0-4500-8571-175b86f67355,3624,8788,199,23:50.3,UPI,34:50.3,2545
abadaead-88ac-42bc-8ecb-023c509c9436,3625,516,199,03:31.9,UPI,16:31.9,2511
1c075b2e-c5cb-40a0-bf95-f8e94eec0e17,3626,6796,99,46:51.3,UPI,56:51.3,3568
63a2363c-b64c-4c37-9f48-91d8bc54302f,3627,10463,99,34:33.6,Wallet,49:33.6,2495
da0e6a7e-b4ef-4d19-b192-0ea0029a9fca,3629,6633,199,48:30.5,UPI,02:30.5,3673
02b27e15-fb7d-47ae-ae37-d95e03338c6a,3630,4937,299,36:35.4,Debit Card,46:35.4,3699
e4c29df2-f1d7-499b-9dfd-426e0c0b94dd,3631,5118,99,18:57.0,Credit Card,32:57.0,2841
b8b8490d-5695-40a8-96a9-7c549978ddeb,3632,6203,99,59:18.6,Net Banking,13:18.6,3024
a3b9ac52-f861-43d8-b57d-78e81bc31ac9,3633,680,99,18:20.5,Wallet,30:20.5,2141
42fe85f9-d1a6-4312-b3f1-0b6023cdca7e,3634,3054,99,13:31.9,Credit Card,28:31.9,3272
a8bd5d43-2724-450b-8d72-f726f676fbfb,3635,8211,199,17:47.9,Debit Card,29:47.9,3126
1db2cefe-59db-406d-88dc-3e4f37c07ad0,3636,4553,199,03:42.3,Credit Card,18:42.3,2302
0a75d4bf-f7ab-4f7b-b4b5-f0b78adaef3b,3637,2458,99,33:41.0,Debit Card,43:41.0,2595
267790f9-64e2-4c43-922b-0f99ca26f6b5,3638,2148,299,15:18.2,Net Banking,28:18.2,3893
07e6f31c-a2c0-4554-9437-56b3bdaaf913,3639,1476,199,39:46.4,Credit Card,49:46.4,2474
4eb75f70-86f2-4bbd-b3da-08cc0faecd51,3640,7321,199,31:29.3,Net Banking,46:29.3,2877
e73833c3-8d65-471f-9ff1-764b33e5c548,3641,6688,99,03:35.5,UPI,13:35.5,3110
19b0416d-cb61-40f7-a841-8e3537ba57dd,3642,8703,299,15:27.2,Credit Card,25:27.2,3320
d4ada90a-8961-4b03-8ce0-e930c36d30c4,3643,1190,99,01:59.0,Credit Card,12:59.0,3852
1fd1b236-179b-426f-b34f-8c5a54eb4de7,3644,7583,199,10:35.2,Net Banking,20:35.2,3719
7460d5be-67bf-4736-91d3-c99d253519c6,3645,3816,99,24:05.0,UPI,38:05.0,3609
52ebed15-4522-4401-a9f0-a51e53bf8da5,3646,1862,99,28:40.2,Credit Card,38:40.2,2592
9de4e259-6280-493b-9dc9-823090c23d7c,3647,9848,99,44:19.0,UPI,55:19.0,3960
f99040f1-9588-4b59-855d-003ced63b258,3648,5569,99,40:59.4,Wallet,52:59.4,2344
226e3cd2-a785-41b9-8232-f0d61f2b00f4,3650,5918,299,21:47.4,Wallet,35:47.4,2471
c004135b-9b51-44ee-83c5-3f5c78c3b5a9,3651,410,99,42:40.5,Wallet,54:40.5,3312
3b1e213c-ec8c-4707-89eb-5c0a3678c2b7,3652,419,199,32:47.1,Credit Card,47:47.1,3796
1af00d34-cf6a-4268-9a78-8f9eb582bf72,3653,3191,99,54:48.6,Debit Card,07:48.6,2778
bc234858-3031-48e0-96e3-5904b9120b38,3654,6909,99,58:47.0,UPI,08:47.0,3549
429e5150-2da6-48a2-a6cd-a3649eb64469,3656,4740,99,57:17.7,Credit Card,08:17.7,3403
add49f13-12c7-4c62-8a87-fbdec7bb1fc1,3657,4114,99,08:08.8,Wallet,22:08.8,2478
4833fe4c-e2b6-46b3-bcc7-2c0ff71c6ec0,3658,1689,99,20:26.1,UPI,31:26.1,3291
0f8ae111-a159-47df-a32a-7fe0eaa685a6,3659,5418,199,33:43.9,Net Banking,44:43.9,3535
94345285-b9a5-4295-a72e-ca17ba7e5aa4,3660,9450,299,00:36.9,Credit Card,11:36.9,3367
d73e7795-3d6e-4fda-a72f-d299ffd3838e,3661,4656,299,57:11.4,Net Banking,08:11.4,3742
e1427204-0214-4cff-8b7f-bdd7b394e776,3662,4334,199,43:11.7,Debit Card,56:11.7,2933
0377ae4d-0c55-4df2-8382-2e8572116a44,3663,295,299,09:14.7,Credit Card,20:14.7,2107
a9dbbfc3-fd91-4d45-a941-f4d827cb6056,3664,1440,199,04:40.8,Credit Card,14:40.8,2305
cb733bf9-0607-4c63-adc7-aeb53fa5597b,3665,2283,199,44:56.3,Credit Card,59:56.3,3042
c79dd293-7987-4895-b206-8ebd409f812a,3666,2871,299,19:24.9,Wallet,31:24.9,2964
77d7f309-5a28-42a0-8113-9423eb7ae358,3667,946,99,29:19.1,Credit Card,42:19.1,2280
7ce35418-78a2-4e60-9116-1355c689a65f,3668,3911,99,28:41.3,Credit Card,41:41.3,3601
30f2564f-1545-4bbb-aa3f-640aa1f7bc16,3669,1087,99,00:19.8,Debit Card,12:19.8,2883
517e9318-9f8e-4d59-bd3a-44973985af6c,3670,6403,99,59:32.6,Net Banking,14:32.6,2148
c8d4e5ac-926d-48f8-a0d1-34bad26eec5a,3671,393,299,40:53.5,UPI,54:53.5,2512
7cc46156-07cd-45dd-84ff-1c62eef40d7f,3672,8833,99,20:25.8,Debit Card,32:25.8,2163
add79ee0-9b8a-4dc4-94a6-4d489dd98310,3673,9326,199,56:26.3,Debit Card,09:26.3,3921
d01a6f11-9227-459a-a5f9-59c332ecab93,3674,4524,299,18:26.7,Wallet,33:26.7,3824
f0178b4a-4f87-4406-945a-c62ade2c8570,3675,7666,199,57:59.6,Debit Card,07:59.6,3984
729a6e5c-1fa5-4648-954a-007496cfd2a2,3676,2480,99,53:48.2,Wallet,03:48.2,2289
106f4d1d-2e45-4570-bae6-b9492a8ca11a,3677,958,199,47:01.2,Credit Card,59:01.2,3598
d7fc7e6b-b09c-4e5e-bcd3-50d6efa7d621,3678,795,299,49:46.4,Net Banking,59:46.4,3859
ead68f35-ed75-494d-bc35-8caf238453d5,3679,10798,199,03:07.9,Net Banking,16:07.9,2942
f9c37c4a-268c-4287-aa39-50cd1ea75b81,3681,9518,99,33:11.7,Net Banking,44:11.7,3894
01aeea1c-93b0-41e8-8edf-dab3e32d0030,3682,1947,299,02:21.9,Credit Card,16:21.9,3234
2cea6ca1-ce60-43c1-9c98-eea585836ee8,3683,10825,99,49:14.1,Debit Card,02:14.1,3819
78c8a8e3-9ef1-4b08-9a33-e00953a8fa0f,3685,4151,99,54:39.7,Wallet,05:39.7,2848
91beefb1-95a8-4d5f-9928-bc33b1011c9e,3686,4815,99,37:00.0,Credit Card,51:00.0,3658
d0470eaa-f7ac-422d-ab05-7e7befb136b7,3687,654,99,59:36.1,UPI,13:36.1,2370
f95f1508-6772-47b1-b82e-b5fef311b3da,3688,448,99,36:52.6,Net Banking,49:52.6,3405
04b3abc0-524a-4cf4-957a-682dcc7410d2,3689,6649,299,31:00.3,Net Banking,45:00.3,2376
82aec0bb-62db-4253-8238-77dfa4fffa61,3690,9609,299,41:11.2,Wallet,53:11.2,3334
4c77eb23-2148-432d-8c7a-334f9ed49cb7,3691,893,99,31:01.5,Debit Card,44:01.5,2836
72edcbbf-2a88-43de-90d8-7caf6ebb2184,3692,4046,199,43:14.4,Credit Card,58:14.4,2472
e53ee46b-3b9c-4937-b046-d2e0f1c08a15,3693,3329,299,21:25.1,Debit Card,34:25.1,2137
90b3cf5f-33a9-47ed-9147-78d4df22eb81,3694,2566,99,43:35.8,Net Banking,56:35.8,2247
cc770c01-a689-4415-81be-02b09a1b71d7,3696,5156,299,12:41.4,Credit Card,25:41.4,2768
2894684c-8eb8-4eb7-9cf8-ce28b71d985e,3697,2831,299,48:36.6,Debit Card,59:36.6,3328
d7bf8ffb-6544-430b-bb4c-77beae2c153c,3698,6062,199,46:51.2,Net Banking,01:51.2,2318
eca9b586-c758-450a-b3b5-c9be8956f5cd,3699,3594,199,27:47.7,Credit Card,42:47.7,3015
4f7379b6-1ad0-4d0c-bbfd-8128790f02f0,3700,197,199,10:49.7,Debit Card,22:49.7,2526
d66bb00d-c66c-4346-b4b9-cb5152486924,3701,8001,299,23:12.2,Wallet,35:12.2,3587
71da37c2-a385-4008-ba95-9aaf86d6689a,3703,2550,199,28:57.4,UPI,38:57.4,2714
a1f51d19-2ee4-44e3-9e77-ef2a51230849,3704,7314,99,17:46.6,Wallet,32:46.6,3723
492955aa-8f86-4b72-ade4-aeea7a4e0790,3705,3288,199,24:47.2,UPI,39:47.2,3214
4e4d654b-fc7f-4d2a-a3ab-911c4a5ccec5,3706,7025,199,22:13.4,UPI,35:13.4,3468
60619f2f-f9e5-4ecf-8960-ae60e0aecfd9,3707,2656,99,07:23.1,Debit Card,17:23.1,3097
51d0219b-7040-4326-ad00-9cd7399e34cf,3708,849,199,06:07.0,Wallet,19:07.0,2956
9cd8f936-f8b3-4485-9b46-a12b7acd4db2,3709,1719,199,34:34.8,Debit Card,48:34.8,4087
bd86f800-56bd-4233-ba6f-a7e36a2e86b2,3710,7572,199,56:34.8,Wallet,10:34.8,2749
848be834-84f5-43e6-8076-6a2c65a6f117,3711,3434,99,24:58.7,UPI,39:58.7,2342
a88e43a1-4183-454f-8f0d-fc84b629b858,3712,7950,199,15:21.6,Credit Card,26:21.6,3170
e8682800-d049-4181-9152-bcbca73131d9,3713,2849,299,32:17.9,Wallet,42:17.9,2425
eb6e584e-324f-4ec0-8301-c3ceebe693a5,3714,3530,199,00:48.4,Net Banking,15:48.4,3979
e78e1c77-59c7-4cfa-880f-53ff1be6af63,3715,2833,199,36:06.5,UPI,47:06.5,3571
6eae71c4-c7eb-4d54-a84c-275bd43bbff1,3716,4743,199,35:56.4,Wallet,50:56.4,3636
8a7cae89-120e-4b64-a13d-a9b3cd71ce20,3717,716,99,19:16.2,Net Banking,32:16.2,3829
809fb60e-8ac1-46a5-b558-2adfd753d7a8,3718,113,299,32:03.2,Net Banking,46:03.2,2737
6d332b11-958e-4741-b9e6-e4225539a2dc,3719,5076,199,36:47.0,Net Banking,47:47.0,3820
c1d0d350-c476-4928-85bb-f6eb275d3088,3720,2999,299,08:06.7,Wallet,20:06.7,3572
5cbb5359-6c96-40dc-9d10-de4c2841b8db,3721,5387,99,14:36.9,Debit Card,29:36.9,3815
ea1d7d8e-5f0e-4944-962f-65f065441683,3722,3051,299,35:21.5,Wallet,49:21.5,2681
b7b2a20a-9e13-4272-b220-21e7824e6bbb,3723,4935,99,03:32.5,UPI,17:32.5,3263
0b3caa6c-6a88-4244-8803-4a8552560b83,3724,6317,299,06:10.3,UPI,17:10.3,3133
51bad1f4-aa19-4859-b222-5a835ad220a3,3726,3457,199,17:46.9,Credit Card,28:46.9,2820
f511ce38-d812-4acb-beb0-a6f022b39222,3727,5034,99,41:54.5,Net Banking,51:54.5,2844
1bc7c69a-8c7e-4c7b-b6be-d0c6bd6af795,3728,4901,199,11:50.7,Wallet,22:50.7,2600
a05ae05a-5b34-4ea0-983f-d7db05174f77,3729,6182,199,40:35.3,UPI,54:35.3,3353
9e513285-c369-4ca0-8a7b-79d08f2112d9,3730,1828,99,01:17.4,UPI,13:17.4,3269
