"subscription_id","user_id","subscription_type","start_date","end_date","is_active","is_churned","tenure_days","tenure_bucket"
2893,2054,"Premium","2021-07-24","2021-08-23",False,True,30,"0-30 days"
2894,1210,"Student","2019-10-28","2019-11-27",False,True,30,"0-30 days"
2895,722,"Family","2021-09-21","2022-03-20",False,True,180,"91-180 days"
2896,6184,"Student","2021-04-13","2022-04-13",False,True,365,"181-365 days"
2897,7518,"Student","2023-07-16","2023-10-14",False,True,90,"31-90 days"
2898,1652,"Family","2023-03-30","2023-09-26",False,True,180,"91-180 days"
2899,4317,"Family","2021-07-10","2022-07-10",False,True,365,"181-365 days"
2900,7694,"Family","2021-08-18","2022-02-14",False,True,180,"91-180 days"
2901,10399,"Family","2019-11-03","2019-12-03",False,True,30,"0-30 days"
2903,3522,"Student","2020-06-17","2020-12-14",False,True,180,"91-180 days"
2904,10120,"Student","2022-08-20","2023-02-16",False,True,180,"91-180 days"
2905,506,"Student","2024-10-23","2024-11-22",False,True,30,"0-30 days"
2907,2006,"Student","2019-07-25","2019-08-24",False,True,30,"0-30 days"
2908,4495,"Family","2019-10-17","2020-04-14",False,True,180,"91-180 days"
2909,10781,"Family","2023-01-06","2023-02-05",False,True,30,"0-30 days"
2910,9863,"Student","2023-06-30","2023-12-27",False,True,180,"91-180 days"
2911,3162,"Family","2023-06-26","2023-07-26",False,True,30,"0-30 days"
2912,2910,"Student","2021-12-11","2022-06-09",False,True,180,"91-180 days"
2914,6547,"Student","2024-07-02","2024-08-01",False,True,30,"0-30 days"
2915,974,"Student","2022-11-23","2023-05-22",False,True,180,"91-180 days"
2916,3257,"Student","2022-01-06","2022-07-05",False,True,180,"91-180 days"
2917,2288,"Student","2021-11-02","2022-05-01",False,True,180,"91-180 days"
2918,2586,"Premium","2022-03-23","2022-04-22",False,True,30,"0-30 days"
2919,3757,"Student","2024-10-26","2025-01-24",False,True,90,"31-90 days"
2920,9644,"Student","2021-05-24","2021-11-20",False,True,180,"91-180 days"
2921,834,"Student","2019-11-14","2019-12-14",False,True,30,"0-30 days"
2922,7139,"Student","2022-01-29","2022-02-28",False,True,30,"0-30 days"
2923,7734,"Student","2023-05-26","2023-08-24",False,True,90,"31-90 days"
2925,10549,"Student","2019-12-06","2020-12-05",False,True,365,"181-365 days"
2926,6235,"Student","2021-03-18","2022-03-18",False,True,365,"181-365 days"
2927,801,"Student","2019-08-30","2020-08-29",False,True,365,"181-365 days"
2928,3689,"Student","2025-03-19","2025-06-17",False,True,90,"31-90 days"
2929,4958,"Family","2022-01-09","2023-01-09",False,True,365,"181-365 days"
2930,6211,"Family","2023-01-02","2023-02-01",False,True,30,"0-30 days"
2931,2320,"Student","2025-06-13","2026-06-13",True,False,221,"181-365 days"
2932,1659,"Family","2022-04-01","2022-05-01",False,True,30,"0-30 days"
2933,4334,"Premium","2020-11-21","2021-02-19",False,True,90,"31-90 days"
2934,5690,"Student","2024-09-03","2025-09-03",False,True,365,"181-365 days"
2935,9543,"Student","2024-01-10","2024-07-08",False,True,180,"91-180 days"
2936,6708,"Family","2021-12-26","2022-03-26",False,True,90,"31-90 days"
2937,2499,"Premium","2022-06-08","2023-06-08",False,True,365,"181-365 days"
2938,2811,"Student","2023-01-19","2023-02-18",False,True,30,"0-30 days"
2940,662,"Student","2022-08-12","2023-08-12",False,True,365,"181-365 days"
2942,10798,"Premium","2020-10-31","2021-04-29",False,True,180,"91-180 days"
2943,5186,"Family","2021-08-25","2022-08-25",False,True,365,"181-365 days"
2944,9566,"Student","2020-02-13","2020-03-14",False,True,30,"0-30 days"
2945,4680,"Student","2021-11-18","2022-02-16",False,True,90,"31-90 days"
2946,6209,"Student","2023-05-14","2024-05-13",False,True,365,"181-365 days"
2947,1401,"Student","2023-02-15","2024-02-15",False,True,365,"181-365 days"
2948,3556,"Student","2024-10-09","2025-01-07",False,True,90,"31-90 days"
2949,6714,"Premium","2024-03-22","2024-06-20",False,True,90,"31-90 days"
2950,2440,"Premium","2023-11-22","2024-02-20",False,True,90,"31-90 days"
2951,5176,"Premium","2024-10-04","2025-01-02",False,True,90,"31-90 days"
2952,6807,"Student","2024-04-07","2024-07-06",False,True,90,"31-90 days"
2954,553,"Student","2023-12-10","2024-12-09",False,True,365,"181-365 days"
2956,849,"Premium","2020-09-10","2021-09-10",False,True,365,"181-365 days"
2957,5751,"Student","2020-04-11","2021-04-11",False,True,365,"181-365 days"
2958,146,"Student","2024-04-17","2024-07-16",False,True,90,"31-90 days"
2959,5317,"Family","2021-07-03","2021-10-01",False,True,90,"31-90 days"
2962,2221,"Student","2021-01-26","2021-04-26",False,True,90,"31-90 days"
2963,2680,"Premium","2022-04-10","2023-04-10",False,True,365,"181-365 days"
2964,2871,"Family","2020-11-16","2021-02-14",False,True,90,"31-90 days"
2965,10097,"Student","2021-04-19","2021-07-18",False,True,90,"31-90 days"
2966,3157,"Family","2021-06-27","2021-12-24",False,True,180,"91-180 days"
2967,60,"Premium","2021-01-28","2021-02-27",False,True,30,"0-30 days"
2970,3672,"Premium","2022-01-21","2022-02-20",False,True,30,"0-30 days"
2971,4054,"Family","2019-08-30","2020-08-29",False,True,365,"181-365 days"
2972,765,"Student","2023-11-10","2024-05-08",False,True,180,"91-180 days"
2973,2086,"Family","2024-09-24","2024-12-23",False,True,90,"31-90 days"
2974,5813,"Student","2021-08-16","2022-02-12",False,True,180,"91-180 days"
2977,3924,"Student","2021-10-30","2022-04-28",False,True,180,"91-180 days"
2978,7111,"Family","2021-01-17","2021-04-17",False,True,90,"31-90 days"
2979,894,"Student","2022-09-08","2022-12-07",False,True,90,"31-90 days"
2980,2788,"Premium","2024-06-21","2024-07-21",False,True,30,"0-30 days"
2981,4395,"Premium","2023-04-05","2024-04-04",False,True,365,"181-365 days"
2982,9061,"Student","2024-12-16","2025-12-16",False,True,365,"181-365 days"
2983,8071,"Premium","2024-11-20","2024-12-20",False,True,30,"0-30 days"
2984,3292,"Student","2023-06-19","2023-09-17",False,True,90,"31-90 days"
2985,1114,"Premium","2022-05-21","2023-05-21",False,True,365,"181-365 days"
2987,4708,"Family","2020-07-11","2021-07-11",False,True,365,"181-365 days"
2988,497,"Student","2020-01-20","2021-01-19",False,True,365,"181-365 days"
2989,6955,"Student","2021-09-03","2022-09-03",False,True,365,"181-365 days"
2990,2914,"Student","2024-11-16","2025-05-15",False,True,180,"91-180 days"
2991,950,"Premium","2021-05-29","2021-06-28",False,True,30,"0-30 days"
2992,3010,"Student","2022-05-02","2022-06-01",False,True,30,"0-30 days"
2993,5687,"Family","2024-12-24","2025-12-24",False,True,365,"181-365 days"
2994,2211,"Student","2022-03-10","2022-04-09",False,True,30,"0-30 days"
2995,9090,"Student","2023-01-31","2023-07-30",False,True,180,"91-180 days"
2996,566,"Student","2022-01-31","2022-07-30",False,True,180,"91-180 days"
2997,9958,"Premium","2024-10-28","2025-10-28",False,True,365,"181-365 days"
2998,10172,"Student","2021-02-14","2022-02-14",False,True,365,"181-365 days"
2999,8045,"Student","2021-04-13","2021-10-10",False,True,180,"91-180 days"
3000,7803,"Student","2020-04-29","2021-04-29",False,True,365,"181-365 days"
3001,1085,"Family","2022-05-21","2022-08-19",False,True,90,"31-90 days"
3002,4358,"Student","2023-07-25","2024-01-21",False,True,180,"91-180 days"
3003,2740,"Family","2022-08-19","2023-02-15",False,True,180,"91-180 days"
3005,807,"Premium","2025-05-31","2025-06-30",False,True,30,"0-30 days"
3006,630,"Family","2025-02-28","2026-02-28",True,False,326,"181-365 days"
3007,6903,"Premium","2024-11-09","2025-11-09",False,True,365,"181-365 days"
3009,7429,"Premium","2024-01-11","2024-07-09",False,True,180,"91-180 days"
3010,8321,"Family","2020-04-25","2020-10-22",False,True,180,"91-180 days"
3011,163,"Student","2024-11-03","2025-11-03",False,True,365,"181-365 days"
3012,9250,"Student","2021-06-22","2021-09-20",False,True,90,"31-90 days"
3013,5268,"Family","2023-07-28","2023-08-27",False,True,30,"0-30 days"
3014,9899,"Premium","2025-02-28","2025-05-29",False,True,90,"31-90 days"
3015,3594,"Premium","2020-09-22","2020-12-21",False,True,90,"31-90 days"
3016,5194,"Student","2020-06-22","2021-06-22",False,True,365,"181-365 days"
3017,3848,"Student","2025-03-29","2025-09-25",False,True,180,"91-180 days"
3018,6761,"Student","2023-01-28","2023-07-27",False,True,180,"91-180 days"
3019,5665,"Family","2023-08-18","2024-02-14",False,True,180,"91-180 days"
3020,3497,"Family","2023-10-14","2024-01-12",False,True,90,"31-90 days"
3021,2235,"Student","2023-02-16","2024-02-16",False,True,365,"181-365 days"
3022,8690,"Student","2020-05-22","2020-08-20",False,True,90,"31-90 days"
3023,8768,"Family","2024-10-20","2025-01-18",False,True,90,"31-90 days"
3024,6203,"Student","2020-12-29","2021-06-27",False,True,180,"91-180 days"
3025,6751,"Family","2021-05-21","2022-05-21",False,True,365,"181-365 days"
3026,9768,"Premium","2021-04-17","2021-10-14",False,True,180,"91-180 days"
3027,5587,"Student","2023-07-20","2023-08-19",False,True,30,"0-30 days"
3028,4734,"Student","2022-04-24","2023-04-24",False,True,365,"181-365 days"
3029,9709,"Student","2021-03-13","2021-09-09",False,True,180,"91-180 days"
3030,3230,"Premium","2024-09-26","2025-09-26",False,True,365,"181-365 days"
3031,6768,"Student","2025-04-20","2026-04-20",True,False,275,"181-365 days"
3032,4323,"Student","2025-04-07","2025-10-04",False,True,180,"91-180 days"
3033,5347,"Premium","2020-04-12","2020-05-12",False,True,30,"0-30 days"
3034,6117,"Family","2024-04-17","2025-04-17",False,True,365,"181-365 days"
3035,3699,"Premium","2024-02-27","2024-03-28",False,True,30,"0-30 days"
3036,904,"Premium","2025-01-14","2025-02-13",False,True,30,"0-30 days"
3037,4819,"Premium","2020-05-15","2020-06-14",False,True,30,"0-30 days"
3038,10389,"Student","2024-06-30","2024-07-30",False,True,30,"0-30 days"
3039,4137,"Student","2024-01-11","2024-04-10",False,True,90,"31-90 days"
3040,5353,"Family","2023-10-09","2023-11-08",False,True,30,"0-30 days"
3041,7662,"Premium","2025-05-17","2025-08-15",False,True,90,"31-90 days"
3042,2283,"Premium","2020-11-17","2020-12-17",False,True,30,"0-30 days"
3044,6471,"Student","2024-07-12","2025-01-08",False,True,180,"91-180 days"
3045,3399,"Family","2022-06-24","2022-07-24",False,True,30,"0-30 days"
3046,5658,"Family","2021-04-23","2021-07-22",False,True,90,"31-90 days"
3047,547,"Student","2021-05-17","2021-11-13",False,True,180,"91-180 days"
3048,5616,"Premium","2023-06-14","2024-06-13",False,True,365,"181-365 days"
3049,3138,"Family","2024-08-09","2025-02-05",False,True,180,"91-180 days"
3050,5476,"Premium","2023-09-12","2023-12-11",False,True,90,"31-90 days"
3051,299,"Student","2021-05-30","2022-05-30",False,True,365,"181-365 days"
3052,878,"Student","2021-11-26","2022-05-25",False,True,180,"91-180 days"
3053,3,"Premium","2023-10-03","2024-01-01",False,True,90,"31-90 days"
3054,5730,"Premium","2022-10-03","2023-10-03",False,True,365,"181-365 days"
3056,7262,"Student","2021-08-29","2022-08-29",False,True,365,"181-365 days"
3057,2547,"Premium","2024-12-11","2025-12-11",False,True,365,"181-365 days"
3058,6524,"Student","2024-09-24","2025-03-23",False,True,180,"91-180 days"
3059,5132,"Student","2020-03-12","2020-06-10",False,True,90,"31-90 days"
3060,341,"Premium","2025-01-01","2025-01-31",False,True,30,"0-30 days"
3061,5764,"Family","2021-08-16","2022-02-12",False,True,180,"91-180 days"
3062,6590,"Student","2022-08-18","2023-02-14",False,True,180,"91-180 days"
3063,2802,"Student","2023-08-25","2023-09-24",False,True,30,"0-30 days"
3064,1937,"Premium","2022-07-01","2022-07-31",False,True,30,"0-30 days"
3065,3364,"Premium","2021-05-01","2022-05-01",False,True,365,"181-365 days"
3066,7458,"Student","2021-03-25","2021-09-21",False,True,180,"91-180 days"
3067,5671,"Student","2020-06-28","2020-07-28",False,True,30,"0-30 days"
3068,4745,"Family","2022-02-08","2022-03-10",False,True,30,"0-30 days"
3069,4231,"Student","2020-02-10","2020-08-08",False,True,180,"91-180 days"
3070,225,"Student","2023-12-15","2024-12-14",False,True,365,"181-365 days"
3071,4773,"Student","2021-10-27","2022-04-25",False,True,180,"91-180 days"
3072,2671,"Premium","2019-11-03","2020-05-01",False,True,180,"91-180 days"
3073,9819,"Family","2021-10-28","2021-11-27",False,True,30,"0-30 days"
3075,5562,"Student","2021-11-14","2022-05-13",False,True,180,"91-180 days"
3076,1699,"Family","2021-08-03","2022-08-03",False,True,365,"181-365 days"
3077,4442,"Student","2022-08-21","2022-09-20",False,True,30,"0-30 days"
3078,1851,"Family","2024-01-01","2024-06-29",False,True,180,"91-180 days"
3079,2274,"Premium","2024-07-07","2025-07-07",False,True,365,"181-365 days"
3080,3469,"Student","2022-11-05","2023-05-04",False,True,180,"91-180 days"
3081,1320,"Student","2022-10-31","2023-10-31",False,True,365,"181-365 days"
3082,10626,"Family","2023-04-05","2023-07-04",False,True,90,"31-90 days"
3083,7578,"Student","2021-01-15","2021-07-14",False,True,180,"91-180 days"
3084,1907,"Premium","2022-02-18","2022-08-17",False,True,180,"91-180 days"
3085,6128,"Premium","2021-01-22","2022-01-22",False,True,365,"181-365 days"
3087,47,"Family","2019-11-27","2020-02-25",False,True,90,"31-90 days"
3088,2064,"Premium","2022-07-15","2022-10-13",False,True,90,"31-90 days"
3090,4936,"Family","2024-05-18","2024-08-16",False,True,90,"31-90 days"
3091,10680,"Student","2021-02-20","2021-03-22",False,True,30,"0-30 days"
3092,2309,"Student","2023-06-25","2024-06-24",False,True,365,"181-365 days"
3093,2816,"Student","2021-01-09","2021-02-08",False,True,30,"0-30 days"
3094,4812,"Family","2022-12-03","2023-12-03",False,True,365,"181-365 days"
3095,5179,"Family","2024-06-07","2024-07-07",False,True,30,"0-30 days"
3096,1352,"Student","2023-06-04","2023-07-04",False,True,30,"0-30 days"
3097,2656,"Student","2020-09-11","2021-03-10",False,True,180,"91-180 days"
3098,3687,"Student","2023-12-25","2024-03-24",False,True,90,"31-90 days"
3099,797,"Family","2021-02-12","2021-05-13",False,True,90,"31-90 days"
3100,2896,"Student","2020-03-12","2020-04-11",False,True,30,"0-30 days"
3101,99,"Student","2021-12-28","2022-06-26",False,True,180,"91-180 days"
3102,4247,"Student","2024-11-10","2024-12-10",False,True,30,"0-30 days"
3103,1681,"Family","2020-01-26","2020-02-25",False,True,30,"0-30 days"
3104,3440,"Student","2022-12-07","2023-03-07",False,True,90,"31-90 days"
3105,3795,"Student","2021-02-15","2021-05-16",False,True,90,"31-90 days"
3106,4762,"Student","2022-02-06","2022-03-08",False,True,30,"0-30 days"
3107,7670,"Student","2021-07-20","2021-08-19",False,True,30,"0-30 days"
3108,5889,"Family","2024-12-24","2025-03-24",False,True,90,"31-90 days"
3109,7830,"Family","2019-08-03","2020-01-30",False,True,180,"91-180 days"
3110,6688,"Student","2020-12-16","2021-01-15",False,True,30,"0-30 days"
3111,4789,"Student","2019-09-21","2020-09-20",False,True,365,"181-365 days"
3112,4079,"Premium","2023-12-04","2024-12-03",False,True,365,"181-365 days"
3113,10551,"Student","2024-09-08","2024-12-07",False,True,90,"31-90 days"
3114,7224,"Student","2020-04-08","2020-07-07",False,True,90,"31-90 days"
3118,10156,"Family","2021-06-20","2021-12-17",False,True,180,"91-180 days"
3119,6486,"Premium","2025-01-18","2025-04-18",False,True,90,"31-90 days"
3120,1310,"Family","2022-06-20","2022-07-20",False,True,30,"0-30 days"
3121,5792,"Premium","2022-12-08","2023-12-08",False,True,365,"181-365 days"
3122,7302,"Student","2021-05-03","2021-06-02",False,True,30,"0-30 days"
3123,891,"Family","2021-08-18","2021-11-16",False,True,90,"31-90 days"
3124,2470,"Premium","2023-12-16","2024-06-13",False,True,180,"91-180 days"
3125,10776,"Family","2024-03-01","2024-08-28",False,True,180,"91-180 days"
3126,8211,"Premium","2020-12-21","2021-03-21",False,True,90,"31-90 days"
3127,1103,"Premium","2022-09-05","2022-10-05",False,True,30,"0-30 days"
3128,8114,"Student","2020-04-15","2021-04-15",False,True,365,"181-365 days"
3129,2027,"Premium","2023-10-29","2024-10-28",False,True,365,"181-365 days"
3131,3346,"Student","2022-05-04","2022-06-03",False,True,30,"0-30 days"
3133,6317,"Family","2020-08-28","2020-11-26",False,True,90,"31-90 days"
3134,10637,"Student","2023-08-11","2023-11-09",False,True,90,"31-90 days"
3137,8371,"Premium","2021-11-04","2022-05-03",False,True,180,"91-180 days"
3138,5482,"Student","2025-01-27","2025-04-27",False,True,90,"31-90 days"
3139,2992,"Family","2021-04-03","2021-09-30",False,True,180,"91-180 days"
3140,5206,"Premium","2021-04-21","2022-04-21",False,True,365,"181-365 days"
3141,4458,"Family","2020-06-20","2020-07-20",False,True,30,"0-30 days"
3142,7017,"Family","2022-04-03","2022-05-03",False,True,30,"0-30 days"
3143,9404,"Student","2019-11-21","2020-11-20",False,True,365,"181-365 days"
3144,10202,"Student","2024-12-20","2025-01-19",False,True,30,"0-30 days"
3145,7261,"Student","2024-04-22","2024-07-21",False,True,90,"31-90 days"
3146,8189,"Premium","2024-09-16","2025-03-15",False,True,180,"91-180 days"
3147,5756,"Family","2025-02-01","2025-03-03",False,True,30,"0-30 days"
3149,8328,"Student","2019-09-23","2020-03-21",False,True,180,"91-180 days"
3150,4696,"Student","2025-05-26","2025-11-22",False,True,180,"91-180 days"
3151,4088,"Student","2022-08-27","2022-11-25",False,True,90,"31-90 days"
3152,1141,"Premium","2023-07-24","2023-10-22",False,True,90,"31-90 days"
3153,1385,"Student","2024-08-24","2024-11-22",False,True,90,"31-90 days"
3154,7707,"Premium","2025-01-08","2026-01-08",False,True,365,"181-365 days"
3155,8883,"Family","2024-07-08","2025-07-08",False,True,365,"181-365 days"
3156,8761,"Family","2024-02-17","2024-03-18",False,True,30,"0-30 days"
3157,3750,"Student","2024-06-08","2024-09-06",False,True,90,"31-90 days"
3158,3474,"Student","2022-03-10","2022-09-06",False,True,180,"91-180 days"
3159,1153,"Student","2020-03-06","2020-04-05",False,True,30,"0-30 days"
3160,6739,"Student","2021-04-12","2022-04-12",False,True,365,"181-365 days"
3161,10266,"Premium","2020-04-20","2021-04-20",False,True,365,"181-365 days"
3162,5063,"Student","2023-05-22","2023-08-20",False,True,90,"31-90 days"
3163,542,"Premium","2023-08-13","2023-11-11",False,True,90,"31-90 days"
3164,9293,"Student","2022-08-23","2022-11-21",False,True,90,"31-90 days"
3165,7382,"Family","2025-03-06","2026-03-06",True,False,320,"181-365 days"
3166,8442,"Student","2021-07-19","2022-07-19",False,True,365,"181-365 days"
3167,314,"Premium","2022-08-21","2022-11-19",False,True,90,"31-90 days"
3168,10426,"Family","2024-12-12","2025-01-11",False,True,30,"0-30 days"
3169,9459,"Premium","2024-08-04","2024-09-03",False,True,30,"0-30 days"
3170,7950,"Premium","2020-09-08","2020-12-07",False,True,90,"31-90 days"
3171,8757,"Premium","2022-04-03","2023-04-03",False,True,365,"181-365 days"
3173,4064,"Student","2019-12-21","2020-12-20",False,True,365,"181-365 days"
3174,3945,"Student","2022-11-11","2023-05-10",False,True,180,"91-180 days"
3175,5697,"Family","2024-06-18","2024-12-15",False,True,180,"91-180 days"
3176,6104,"Student","2022-08-03","2023-01-30",False,True,180,"91-180 days"
3177,7109,"Student","2021-12-12","2022-01-11",False,True,30,"0-30 days"
3178,6795,"Family","2024-07-29","2024-10-27",False,True,90,"31-90 days"
3179,6058,"Student","2021-05-29","2021-08-27",False,True,90,"31-90 days"
3180,8676,"Student","2023-07-31","2023-08-30",False,True,30,"0-30 days"
3181,4506,"Family","2022-04-23","2023-04-23",False,True,365,"181-365 days"
3182,8935,"Family","2019-09-27","2020-03-25",False,True,180,"91-180 days"
3183,4302,"Family","2024-03-04","2024-06-02",False,True,90,"31-90 days"
3184,7847,"Family","2025-02-01","2025-07-31",False,True,180,"91-180 days"
3185,1761,"Family","2021-12-12","2022-01-11",False,True,30,"0-30 days"
3186,4643,"Premium","2020-08-01","2020-10-30",False,True,90,"31-90 days"
3187,124,"Student","2019-11-07","2020-11-06",False,True,365,"181-365 days"
3188,6489,"Family","2024-04-18","2024-10-15",False,True,180,"91-180 days"
3190,85,"Student","2021-06-14","2022-06-14",False,True,365,"181-365 days"
3191,2122,"Student","2024-03-12","2024-09-08",False,True,180,"91-180 days"
3192,10728,"Family","2023-09-29","2023-10-29",False,True,30,"0-30 days"
3193,5469,"Premium","2024-01-02","2024-06-30",False,True,180,"91-180 days"
3194,8875,"Premium","2020-06-29","2020-12-26",False,True,180,"91-180 days"
3196,3567,"Student","2022-03-28","2022-09-24",False,True,180,"91-180 days"
3197,7445,"Student","2019-10-29","2020-04-26",False,True,180,"91-180 days"
3198,7203,"Premium","2022-04-26","2022-10-23",False,True,180,"91-180 days"
3199,6991,"Premium","2024-06-15","2025-06-15",False,True,365,"181-365 days"
3200,3571,"Student","2024-12-26","2025-06-24",False,True,180,"91-180 days"
3201,5545,"Student","2022-06-21","2023-06-21",False,True,365,"181-365 days"
3202,3914,"Family","2025-02-06","2025-05-07",False,True,90,"31-90 days"
3203,7427,"Family","2023-10-26","2024-01-24",False,True,90,"31-90 days"
3204,8263,"Student","2019-08-16","2020-08-15",False,True,365,"181-365 days"
3205,4304,"Student","2021-07-06","2021-08-05",False,True,30,"0-30 days"
3206,7101,"Student","2023-08-09","2024-02-05",False,True,180,"91-180 days"
3207,1361,"Family","2021-11-25","2022-05-24",False,True,180,"91-180 days"
3209,1988,"Family","2025-03-29","2025-06-27",False,True,90,"31-90 days"
3210,997,"Premium","2022-09-19","2023-09-19",False,True,365,"181-365 days"
3211,6640,"Student","2019-11-15","2020-05-13",False,True,180,"91-180 days"
3212,3260,"Premium","2025-01-07","2026-01-07",False,True,365,"181-365 days"
3213,6283,"Student","2022-08-06","2023-02-02",False,True,180,"91-180 days"
3214,3288,"Premium","2020-09-15","2020-12-14",False,True,90,"31-90 days"
3216,1018,"Student","2024-06-30","2024-07-30",False,True,30,"0-30 days"
3217,8545,"Premium","2019-11-27","2020-11-26",False,True,365,"181-365 days"
3218,6450,"Family","2019-11-08","2020-11-07",False,True,365,"181-365 days"
3219,6736,"Premium","2023-04-03","2023-09-30",False,True,180,"91-180 days"
3220,6995,"Student","2024-04-28","2024-07-27",False,True,90,"31-90 days"
3221,7665,"Student","2022-12-04","2023-12-04",False,True,365,"181-365 days"
3222,3893,"Family","2022-03-22","2022-04-21",False,True,30,"0-30 days"
3223,1558,"Student","2022-08-18","2023-02-14",False,True,180,"91-180 days"
3224,2618,"Student","2019-11-29","2020-05-27",False,True,180,"91-180 days"
3225,10563,"Student","2020-03-05","2021-03-05",False,True,365,"181-365 days"
3226,1546,"Student","2021-04-18","2021-05-18",False,True,30,"0-30 days"
3227,3682,"Family","2022-07-14","2022-10-12",False,True,90,"31-90 days"
3228,4738,"Student","2022-06-18","2022-12-15",False,True,180,"91-180 days"
3229,7991,"Student","2022-07-23","2023-07-23",False,True,365,"181-365 days"
3230,3718,"Student","2022-09-21","2022-10-21",False,True,30,"0-30 days"
3231,3502,"Premium","2022-12-21","2023-01-20",False,True,30,"0-30 days"
3232,10340,"Student","2022-03-06","2022-09-02",False,True,180,"91-180 days"
3233,6914,"Student","2021-11-15","2022-11-15",False,True,365,"181-365 days"
3234,1947,"Family","2020-10-28","2021-10-28",False,True,365,"181-365 days"
3235,1780,"Premium","2024-08-29","2025-02-25",False,True,180,"91-180 days"
3236,4058,"Student","2022-11-23","2023-05-22",False,True,180,"91-180 days"
3237,2062,"Family","2024-12-16","2025-01-15",False,True,30,"0-30 days"
3238,7799,"Student","2024-10-08","2025-04-06",False,True,180,"91-180 days"
3239,3078,"Student","2022-08-17","2022-11-15",False,True,90,"31-90 days"
3240,9703,"Student","2022-01-15","2022-04-15",False,True,90,"31-90 days"
3241,8012,"Student","2020-03-22","2020-09-18",False,True,180,"91-180 days"
3243,8684,"Student","2021-11-28","2022-02-26",False,True,90,"31-90 days"
3244,2060,"Premium","2024-01-05","2025-01-04",False,True,365,"181-365 days"
3245,5999,"Family","2023-11-15","2023-12-15",False,True,30,"0-30 days"
3246,1914,"Student","2022-01-19","2022-07-18",False,True,180,"91-180 days"
3247,5791,"Student","2025-02-09","2025-03-11",False,True,30,"0-30 days"
3250,8225,"Student","2022-08-08","2022-09-07",False,True,30,"0-30 days"
3251,6505,"Family","2020-05-05","2020-06-04",False,True,30,"0-30 days"
3252,4918,"Family","2024-01-14","2025-01-13",False,True,365,"181-365 days"
3254,7060,"Student","2020-04-16","2020-05-16",False,True,30,"0-30 days"
3256,6199,"Student","2022-01-11","2022-07-10",False,True,180,"91-180 days"
3257,8731,"Student","2019-09-25","2019-12-24",False,True,90,"31-90 days"
3259,5727,"Premium","2023-11-26","2023-12-26",False,True,30,"0-30 days"
3260,248,"Student","2023-08-02","2024-08-01",False,True,365,"181-365 days"
3261,259,"Family","2023-02-11","2023-05-12",False,True,90,"31-90 days"
3262,6996,"Student","2021-04-17","2021-05-17",False,True,30,"0-30 days"
3263,4935,"Student","2020-08-29","2020-09-28",False,True,30,"0-30 days"
3264,8454,"Student","2023-04-14","2023-05-14",False,True,30,"0-30 days"
3265,905,"Student","2021-02-17","2021-05-18",False,True,90,"31-90 days"
3266,6639,"Family","2025-03-28","2025-04-27",False,True,30,"0-30 days"
3267,8290,"Student","2023-10-21","2024-10-20",False,True,365,"181-365 days"
3268,1708,"Family","2024-09-10","2025-03-09",False,True,180,"91-180 days"
3269,1828,"Student","2020-08-21","2020-09-20",False,True,30,"0-30 days"
3270,10205,"Student","2020-07-08","2021-07-08",False,True,365,"181-365 days"
3271,4655,"Student","2022-11-10","2022-12-10",False,True,30,"0-30 days"
3272,3054,"Student","2020-12-24","2021-01-23",False,True,30,"0-30 days"
3274,8051,"Student","2024-09-29","2025-03-28",False,True,180,"91-180 days"
3275,8457,"Student","2024-05-25","2024-11-21",False,True,180,"91-180 days"
3276,2820,"Student","2024-09-23","2024-10-23",False,True,30,"0-30 days"
3277,4006,"Family","2020-03-14","2021-03-14",False,True,365,"181-365 days"
3278,5107,"Student","2025-03-30","2026-03-30",True,False,296,"181-365 days"
3279,4905,"Student","2019-09-17","2020-09-16",False,True,365,"181-365 days"
3281,5960,"Family","2025-02-20","2025-05-21",False,True,90,"31-90 days"
3282,5227,"Premium","2021-06-12","2021-12-09",False,True,180,"91-180 days"
3283,2737,"Family","2019-09-26","2019-10-26",False,True,30,"0-30 days"
3284,2463,"Family","2021-01-20","2021-04-20",False,True,90,"31-90 days"
3285,4479,"Student","2024-01-21","2025-01-20",False,True,365,"181-365 days"
3286,305,"Family","2024-11-14","2024-12-14",False,True,30,"0-30 days"
3287,10591,"Student","2023-04-28","2024-04-27",False,True,365,"181-365 days"
3288,5949,"Student","2021-05-09","2021-11-05",False,True,180,"91-180 days"
3289,4248,"Student","2023-10-31","2024-01-29",False,True,90,"31-90 days"
3290,918,"Student","2021-01-24","2021-04-24",False,True,90,"31-90 days"
3291,1689,"Student","2020-11-24","2020-12-24",False,True,30,"0-30 days"
3293,2155,"Student","2024-07-11","2025-01-07",False,True,180,"91-180 days"
3294,7545,"Student","2024-05-24","2025-05-24",False,True,365,"181-365 days"
3295,6544,"Student","2021-04-24","2021-07-23",False,True,90,"31-90 days"
3296,4986,"Student","2021-07-18","2022-01-14",False,True,180,"91-180 days"
3297,6275,"Student","2022-03-25","2022-06-23",False,True,90,"31-90 days"
3298,3323,"Family","2025-03-10","2025-04-09",False,True,30,"0-30 days"
3299,5287,"Family","2023-01-08","2024-01-08",False,True,365,"181-365 days"
3300,5614,"Student","2024-09-30","2024-12-29",False,True,90,"31-90 days"
3301,6804,"Premium","2024-01-26","2024-07-24",False,True,180,"91-180 days"
3302,10468,"Student","2024-04-16","2024-10-13",False,True,180,"91-180 days"
